厂房室温（℃）,机器温度（℃）,转速（rpm）,扭矩（Nm）,功率（KW）,具体故障类别
28.816341743155547,37.909194256108194,1564.2566563658884,37.78869415616839,6.129242788762858,3.0
24.950000000000045,35.950000000000045,1425.0,44.5,6.640052356020942,0.0
25.05000000000001,34.75,1462.0,45.5,6.965549738219895,0.0
28.516589687157587,37.7832585532388,1306.3344990230426,71.40009237541092,9.77192344900783,2.0
29.096468994052337,38.080643043087484,1589.943241247682,36.336003127808866,6.010329200886832,3.0
29.44866081766191,37.83221734805157,1354.0267836467622,55.269791425455594,7.836842792785567,1.0
28.230526245298343,37.06955255756322,1477.1755175396381,42.44852678103123,6.483958613736822,3.0
30.391604893561336,38.51240734034199,1327.7233321261558,53.09598776609669,7.380919752649696,1.0
27.893248635170856,37.85241452614049,1316.9495144534264,66.08276572994272,9.094643978346143,2.0
28.6135275044176,37.777676713548885,1512.3340993003453,48.003684270261616,7.3905464251904425,3.0
30.489675993994876,39.78219161715835,1276.599629823053,68.29323767056317,9.125608588194975,2.0
26.626724477804586,36.3891562766237,2369.948607993681,20.918983775966684,4.354790962911931,2.0
29.043543638816445,37.07579600539615,1309.4186331000963,56.603242900260874,7.757579586323484,1.0
30.46470546815709,39.005883595528864,1365.2648674187508,54.320596105016065,7.76662782962777,1.0
27.28169584630456,36.77905452577918,2551.624712937363,13.291285617720709,3.48536338698652,2.0
24.55000000000001,34.150000000000034,1514.0,38.6,6.119413612565445,0.0
30.850000000000023,40.05000000000001,1517.0,43.1,6.846356020942409,0.0
30.410195473812557,39.72311825756338,1277.8348000691296,68.22557182229986,9.124660715230355,2.0
29.789806192981963,39.078155676900124,1651.49177740759,52.166995991220176,7.452832110540106,2.0
25.281828296830994,35.61053217184951,1953.3847119394873,38.43802613338605,6.339018694628115,2.0
25.622872228188548,35.720008122870766,1351.4569030390544,68.1500406143537,9.627352757354698,2.0
28.962539420605008,36.897586725330996,1297.1059919319578,56.89485808582205,7.7251100421021865,1.0
27.402567315660043,36.3290544739,1382.2135252692,47.45770194698,6.868586420618223,3.0
27.75,38.150000000000034,1668.0,28.9,5.047664921465969,0.0
27.150000000000038,38.35000000000002,1464.0,41.0,6.285235602094241,0.0
24.05000000000001,34.950000000000045,1770.0,27.2,5.041256544502618,0.0
27.17617673344444,36.75,1394.392651001666,46.59529306622239,6.803336252909998,3.0
24.64916670346944,35.195705148022,1366.9363242012557,65.52852574010993,9.3648901651983,2.0
27.55000000000001,39.25,1457.0,47.2,7.201089005235603,0.0
29.967455197907384,38.26454599825614,1343.6508960418525,54.05927120488281,7.607704081175574,1.0
29.635102938960603,37.420205877921184,1311.2408821904432,55.143264707359606,7.570964671277748,1.0
24.918657576299815,35.40027543891041,1840.8973598170653,43.16880262451595,6.874832109239533,2.0
27.52019459313281,36.811556745062326,1368.7688650987536,60.02444298450379,8.596894053357472,3.0
27.505344051096838,36.98301607664525,1371.368231569024,60.96837295639204,8.74335733419235,3.0
28.919060006583305,36.70919429135713,1282.4664288065458,57.09281998025015,7.66648758584728,1.0
27.42286795908004,36.859301938620035,1384.9767867517967,52.968192030762005,7.666120255692862,3.0
29.13534038603497,38.110259341740914,1594.23760455243,36.12313598123731,5.994659116480849,3.0
30.54901093356205,38.74877821204723,1331.9697462030742,52.70267629742037,7.35060013461781,1.0
27.150000000000038,36.75,1677.0,30.1,5.285623036649215,0.0
30.554317897042814,39.778958072289235,1377.1170213946423,64.01692740416328,8.662179330318633,2.0
27.526939855730415,37.03270489179781,1365.7295108202197,64.22770329146371,9.181922036111077,3.0
27.850000000000023,37.75,1495.0,37.3,5.839109947643978,0.0
30.538700592433486,38.783898222699584,1336.4067689509461,52.914688743764046,7.405547119519935,1.0
30.650000000000038,39.35000000000002,1447.0,46.6,7.060753926701571,0.0
29.536004152940414,37.6790062294106,1319.0164861984842,56.142367991913105,7.7479090236739285,1.0
27.475877721004814,36.45702176803822,1375.8595646392357,52.18035661784557,7.511887089378949,3.0
24.601217065879787,35.2164940907725,1742.574338563282,47.303882957618974,7.34317626312774,2.0
29.392447104264974,37.643882239337614,1345.1759884124365,55.436329343602566,7.808814361287076,1.0
28.259543925159335,37.53547742247744,1462.962705351167,53.76057511188279,8.034946755674165,3.0
27.58520025296942,37.0572668985553,2442.7003536565317,17.99560392102596,3.965463571772524,2.0
27.46103248592764,36.26158411022397,1381.3735444979854,47.527185592877885,6.872750371612793,3.0
26.336037941413643,36.10402042999198,1340.1193968288092,70.07010214995972,9.819586771621099,2.0
29.809287939477112,37.63893190921565,1312.0007743658819,54.55178015130725,7.493090461417584,1.0
29.97390422690544,39.3988477362135,1284.6150018791727,67.8541346796627,9.119457570149086,2.0
27.17456940128155,36.76842705096114,1392.1572949038866,47.84247715959034,6.9708989023762005,3.0
28.67596965516983,38.057138850572336,2051.235334866831,34.902529655132206,5.6909034008343955,2.0
30.350000000000023,38.55000000000001,1584.0,32.7,5.423748691099477,0.0
26.468013939256682,36.297271227990706,2320.7901069750274,22.986397370209133,4.588948704124629,2.0
27.385457283710693,36.57271358144669,1390.9722617691875,46.50277382308125,6.772508344613384,3.0
23.950000000000045,35.05000000000001,1527.0,42.2,6.747581151832461,0.0
29.150000000000038,38.35000000000002,1526.0,38.2,6.104,0.0
27.507581977424632,36.71065581939684,1370.7868836120633,57.792010004155,8.288100241424255,3.0
27.55000000000001,37.85000000000002,1981.0,19.9,4.127947643979057,0.0
25.75,37.05000000000001,1532.0,37.7,6.04779057591623,0.0
27.465317667565802,36.372541340526105,1377.5491731894779,50.31122715914011,7.2533460197786646,3.0
23.650000000000038,34.650000000000034,1627.0,30.5,5.196178010471204,0.0
30.54499786293919,38.76500641118247,1333.9508334537209,52.79504060415563,7.374817758252195,1.0
27.306818433160977,36.69318156683906,1859.0196131356647,46.89105989657797,7.218011973948245,2.0
27.251403266809593,36.82605245010718,1386.3947549892828,51.41525190664461,7.4530092836296085,3.0
28.09046205882933,37.41978982972533,1439.38023452093,56.510380201144386,8.34274750386188,3.0
29.334672375333096,38.228905994099726,1614.6417107289649,35.161162322801864,5.9260815554495245,3.0
23.75,34.85000000000002,1318.0,53.5,7.3835602094240835,0.0
27.191880898373583,36.75,1394.6282134756032,46.532476406505815,6.795299173738146,3.0
30.49592862666309,38.66889293999461,1330.5400729199032,52.83517843334231,7.360824052187499,1.0
27.71533514357514,37.72018152563016,1319.7143862822788,65.93129883844907,9.092522208277984,2.0
30.02034084292938,38.3086173691078,1342.5931831414127,53.93587136649816,7.5843457931438705,1.0
27.469089796854004,36.40271837483173,1376.9456325033655,50.978894043151925,7.345698804399939,3.0
27.353377663794447,36.902533247845824,1378.7466752154182,56.157061366440665,8.09286926035446,3.0
28.129764378031833,37.43157521950039,1494.106360364118,41.460390500090845,6.4125071365080935,3.0
27.172976577073143,36.75,1394.3446486560965,46.608093691707566,6.804974029272794,3.0
29.60644603341979,37.33466905012967,1306.524042902334,55.05888491645056,7.532163547321568,1.0
27.55000000000001,36.35000000000002,1667.0,30.5,5.323926701570681,0.0
29.350000000000023,38.85000000000002,1357.0,42.0,5.967958115183246,0.0
30.150000000000038,39.450000000000045,1827.0,24.2,4.6296753926701575,0.0
27.491096356175944,36.29315117398469,1385.1164963438991,47.32876404923908,6.85756040441676,3.0
27.234678936664046,36.587904042819126,1325.8333092120079,72.48952021409545,10.061815699201095,2.0
23.65736323405003,34.67005239866053,1450.2280332833777,59.59882103013832,8.735715683120308,2.0
30.06788379034024,39.33306014114521,1551.6928174667864,56.47719875027346,7.892710751326957,2.0
28.954481517751397,36.87985933905305,1295.8811906982087,56.923866536095055,7.721880130885053,1.0
27.347787447110743,36.65221255288931,1351.4135302981506,71.47246826643338,9.945595934300956,2.0
26.650000000000038,36.55000000000001,1368.0,47.4,6.789863874345549,0.0
29.55000000000001,37.30227424682629,1301.0794314880284,55.17386287658686,7.516885841443708,1.0
29.75545564788625,37.87600121267489,1286.7109719295156,54.52745200986165,7.34446801395383,1.0
27.384541395886764,36.8733296128962,2514.7145879206396,14.885391636244822,3.648050208905901,2.0
30.51379483924331,38.858615482270146,1346.1200126951185,53.38789805437757,7.527081979223498,1.0
30.067513049050156,38.45502029852244,1330.2013918986802,54.76999420042217,7.62782603174934,1.0
27.09641002375384,36.66107948743643,2515.4275257784916,14.800711532680252,3.66182811667639,2.0
23.736054934447946,34.71561075152248,1474.601752064522,58.573758090744406,8.619615826198704,2.0
29.356109963019463,37.74694501849028,1353.5254649771268,55.4847250924514,7.863998722419485,1.0
25.950000000000045,36.950000000000045,1429.0,42.9,6.419277486910994,0.0
27.284208367421567,36.75,1396.013125511323,46.16316653031384,6.748047811960966,3.0
24.650000000000038,34.35000000000002,1631.0,31.3,5.345581151832461,0.0
27.383359120496447,36.58320439751791,1391.3289495156089,46.46710504843911,6.7690684554567975,3.0
27.201602337172215,36.75,1394.7740350575828,46.49359065131129,6.79032393477183,3.0
29.649254011661355,37.804395129251006,1285.5870945772097,54.95588710592829,7.39757187685594,1.0
27.24414096987754,36.75,1395.4121145481627,46.32343612048996,6.768553508871588,3.0
27.55000000000001,36.450000000000045,1390.0,48.5,7.059162303664921,0.0
28.6974486502698,37.83509644492144,1524.0388906955202,46.6388614245601,7.237774327018416,3.0
29.246826553100888,36.99013704551505,1294.1723768964598,56.10952034069738,7.602356150866725,1.0
27.256070601186867,36.74392939881314,2487.785251294757,16.4423607121183,3.839386052295029,2.0
25.55000000000001,36.55000000000001,1565.0,39.3,6.440261780104711,0.0
29.80264525342422,37.755290506848404,1323.5273185844412,55.03156983105054,7.625946620338371,1.0
29.04781956529394,36.93259937899135,1278.5870031050436,56.65002142831998,7.584744774767222,1.0
25.450000000000045,36.25,1439.0,47.1,7.097057591623037,0.0
28.003770454072598,37.360474521207564,1427.289037015386,57.92025945745123,8.500563012910236,3.0
29.55000000000001,38.35000000000002,1556.0,35.0,5.70261780104712,0.0
27.351560028704064,36.74219985647979,1396.734795120313,45.9265204879687,6.7169345936564575,3.0
27.45902192792612,36.91353289188916,1379.0113818921927,56.475127008832104,8.138334625015563,3.0
29.303474584310987,37.21017448650181,1293.870987284806,56.07295112480561,7.592081515147693,1.0
27.05000000000001,38.450000000000045,1547.0,37.7,6.107005235602094,0.0
29.747027260526913,37.54554089079035,1310.3197360342263,54.70743184868275,7.5050836284329545,1.0
27.28282411442986,36.71717588557016,2156.309222214098,32.494468657912925,5.620548120148395,2.0
29.55000000000001,37.55406718796818,1282.1949609023886,55.047966406015924,7.3909234564902775,1.0
26.378742277585772,36.24558763439176,2293.13938439959,24.14927822618545,4.7206579834353715,2.0
29.385236161885217,37.45285424282781,1310.4415567072201,56.39678897681874,7.732984176601279,1.0
26.150000000000038,35.85000000000002,1425.0,40.6,6.058115183246073,0.0
27.463450783406227,36.35760626724948,1377.8478746550104,49.98078866289477,7.207639221965126,3.0
30.39187334474996,38.93374668949985,1366.737378614994,54.638751103500056,7.819312153135733,1.0
30.150000000000038,38.25,1651.0,30.6,5.2901151832460735,0.0
29.766852479407074,37.78258247456167,1308.0448993700982,54.81910505572208,7.502243001898266,1.0
29.710941212285476,39.00586277792834,1679.795542701996,50.94458879042462,7.3280790889230625,2.0
27.33905883204397,36.660941167956075,1459.561070975432,66.23529922637132,9.364473076879703,2.0
25.650000000000038,36.55000000000001,1461.0,55.1,8.429434554973822,0.0
26.145189380924563,36.00125582049785,1343.1533995853024,69.55627910248913,9.768143489618842,2.0
29.529234587581087,37.96182269441398,1358.444108012469,55.35335351925186,7.873570227181815,1.0
29.371501481716614,37.69624629570852,1350.5171221622686,55.46774777742511,7.8441477622560924,1.0
26.767942824620963,36.33658459787284,1333.2532166342312,71.23292298936406,9.936006851751896,2.0
28.252032776833325,37.530338215728065,1461.9150978214866,53.882730103079474,8.048620233053356,3.0
26.208773545286036,36.60043979717204,1343.127167877312,64.6486855858516,9.07455517679308,2.0
27.413480127286817,36.31086645452205,1381.7042607266173,47.49044038186032,6.870826879884844,3.0
27.548880526847448,37.04832079027117,1364.1847130701728,65.19141110420139,9.311996133617974,3.0
27.36271401313698,36.769071019705436,1394.9021878324022,47.133259274284825,6.880437284987618,3.0
26.05000000000001,35.75,1712.0,26.4,4.732649214659685,0.0
28.219293414384737,37.63851896318601,2215.131363504146,27.824047922963338,4.968507472559108,2.0
26.180340033675037,36.130723177390806,2231.6868999040803,26.733728508706903,5.013375919564398,2.0
27.569663907033725,37.04194010924083,1436.878703544746,44.45571041021116,6.6435903365207984,3.0
27.35778738245448,36.71106308772773,1395.676144982743,46.03238550172571,6.7271441934125,3.0
29.25780583931947,37.153760154453465,1292.4740609674186,56.19652537595913,7.600935653844046,1.0
27.24606566287185,36.58989056188032,1389.516935732649,46.98819698861543,6.836455784607748,3.0
30.42722606574074,38.56583909861109,1328.6851037749998,53.006934835648174,7.374058107797211,1.0
30.54493953211118,38.7651814036665,1333.9735824766453,52.79614888988785,7.3751024004770125,1.0
27.350000000000023,37.55000000000001,1654.0,28.6,4.953340314136126,0.0
28.547722011292443,37.72232835568168,1536.810727240745,39.22522576569717,6.240068453870522,3.0
28.043704236089724,37.278536560830254,1473.6378013203853,42.10114346903262,6.4347264703308715,3.0
27.149121164203248,36.54183447303254,1327.193458415231,72.25917236516253,10.038753578088382,2.0
27.292908188313284,36.5118196861446,1387.3309512120488,47.12872456493972,6.846072808504659,3.0
23.75090739601765,34.71202705939411,1381.2163439607457,63.110135296970476,9.122764121669462,2.0
29.086922939920424,38.09742465385767,1591.9029960353432,36.341672973469265,6.017607873155179,3.0
29.148050070417707,38.11994291079443,1595.6417220651897,36.05353532866516,5.989535507140079,3.0
29.036802936968407,37.060966461330466,1308.3940464191942,56.62750942691382,7.754877658923033,1.0
27.403649029815938,36.32725161697351,1382.1630452752584,47.460947089447686,6.868808502386635,3.0
26.740062907678283,36.321572334903706,1333.6964358266534,71.15786167451839,9.928491812467312,2.0
27.731480399666278,37.15450810411565,1453.412127791985,43.590343949611,6.5768289698222,3.0
30.75,39.55000000000001,1401.0,50.0,7.335078534031414,0.0
29.641779868646648,37.38766980296995,1307.4780564534592,54.97055032838342,7.525357251689806,1.0
29.416689010630567,37.58327747342363,1338.9943022892103,55.399966484054175,7.767920422904908,1.0
29.150379217279884,36.90746790052562,1290.7278291885666,56.39886234816041,7.621227222707246,1.0
26.25,36.150000000000034,1743.0,28.2,5.146869109947644,0.0
27.20300637678353,36.66165603869418,1391.526369083437,46.859019130350475,6.827615480217818,3.0
25.300646339286097,35.92548038730722,1357.239955538122,63.875550261824614,9.063724985633936,2.0
27.32347494381022,36.676525056189824,1652.6454461916132,56.88496628612042,8.326948384720009,2.0
29.778265926105192,37.79668143812994,1308.394016563217,54.78822161171541,7.500030192238458,1.0
30.087484691522576,38.05622703728385,1319.5120866711093,53.85628827119359,7.439501901725142,1.0
26.75,38.05000000000001,1495.0,35.8,5.604293193717277,0.0
29.452930378369906,37.1667974671742,1301.5332277989248,55.491208864890325,7.562029478697409,1.0
23.76386246610611,34.73170984879826,1483.2147691070643,58.21152840203935,8.578589257570362,2.0
27.508165619284963,36.80364660159112,1321.6049206222565,72.61020125685806,10.049382619766165,2.0
24.711413372340655,35.229222585106506,1365.9467617730465,65.69611292553242,9.381668771923113,2.0
24.867480277817734,35.37064647663131,1825.045864997747,43.83545427579568,6.95033787415958,2.0
29.363100738616637,37.74344963069169,1350.6942008602714,55.46724815345846,7.845211470513572,1.0
30.299529966689953,38.474482963358945,1317.7232081013267,53.27608107661313,7.3485357528399655,1.0
29.75,39.150000000000034,1509.0,46.8,7.394890052356021,0.0
30.294418511970623,39.540716969306395,1470.3920229261053,59.988486935544366,8.251055998799062,2.0
24.727120732245147,35.289385687089286,1781.5713425927638,45.66382204049124,7.157420998252171,2.0
24.649111520777737,35.244222459397626,1757.4090157777257,46.679994663553586,7.272513927292163,2.0
27.375158272345352,36.62420863827339,1392.723093701295,46.327690629870496,6.755623358126777,3.0
30.526632509540015,38.82010247138001,1341.1133212794016,53.14398231874008,7.464436836692891,1.0
26.981783866285603,36.59471697521798,2479.9235817416193,16.293868057595454,3.8309448140439817,2.0
24.346388766303843,35.068961917333795,1663.6446257735747,50.623356859989855,7.719143855272009,2.0
29.93282914023359,38.27424371035035,1341.5859073507831,55.47272582585588,7.78719158098935,1.0
29.43687619343566,37.5328095164109,1333.8465706739116,55.36968570984654,7.733866442277679,1.0
29.11791261610776,38.00130824691312,1587.6551207054101,36.591776733689095,6.035600842382938,3.0
27.27252557937806,36.77064844776322,2554.9158198454297,13.149146480359917,3.470857347702509,2.0
27.601181670877665,37.063865510175745,1440.098996807062,44.287158890524,6.630586909272605,3.0
27.31514227026773,36.68485772973231,1755.8872713830044,51.88536216062933,7.772186028730437,2.0
23.576479987822005,34.62322525610746,1425.1755120174867,60.65243173758234,8.855048894462088,2.0
27.339804264174585,36.66019573582546,1450.3251668771236,66.68255850473977,9.414101528408654,2.0
27.380112220567597,36.36647963238741,1383.2614297068474,47.39033666170266,6.863976268110937,3.0
25.850000000000023,35.55000000000001,1940.0,19.9,4.042513089005236,0.0
27.422278125353532,36.85841718803027,1385.0741093166703,52.910978159290806,7.6584163169537,3.0
25.850000000000023,36.85000000000002,1387.0,45.2,6.564649214659686,0.0
27.51626785690105,36.999401785351566,1369.5658036113289,62.027982119400534,8.886035392316476,3.0
29.70188079411778,37.55376158823553,1316.1379249019694,55.09874613725483,7.592878995682207,1.0
28.156928194931957,37.433873103648196,1311.780801619602,71.83168616608168,9.87088120157035,2.0
27.512076158377752,36.74660926702184,1370.0678146595633,58.587480032858025,8.39813096781294,3.0
28.5581087888581,37.94909972311992,2093.5342902209295,33.0756862273004,5.504464514107509,2.0
25.409455789531727,36.00635227600329,1355.548997865386,63.968185334331025,9.065022631094061,2.0
27.24485361060891,36.59191064898522,1389.5734981715862,46.98456083182661,6.836206943720816,3.0
27.196919281625622,36.78518946121919,1390.481053878081,48.88174659558984,7.111137965705854,3.0
28.99957394642463,38.04181375281684,1566.17741884343,41.72535002920005,6.687778078329096,3.0
29.214416329679693,37.45171592529528,1335.39128211131,55.988101213153186,7.826071802095684,1.0
26.513483919141017,36.3235959531869,2334.8738349549913,22.394091053294762,4.5218633808681075,2.0
29.75,39.150000000000034,1754.0,26.9,4.940586387434555,0.0
28.78144042921918,38.512557075771,1303.146533870243,66.83892901406495,9.105236422721747,2.0
27.48031739639475,36.492539171157716,1375.1492165768457,52.96617916186441,7.620583359773917,3.0
27.55000000000001,38.150000000000034,1374.0,53.1,7.639727748691101,0.0
29.481619056628933,37.4302353052475,1299.3201123204137,55.59091314088647,7.557543323520471,1.0
29.850000000000023,39.35000000000002,1698.0,30.0,5.334031413612565,0.0
25.650000000000038,36.75,1526.0,42.1,6.727183246073298,0.0
24.150000000000038,35.450000000000045,1376.0,53.5,7.708481675392671,0.0
27.273378361193746,36.835828425178235,1406.6060499480527,46.04019398144234,6.765830212392005,3.0
30.185546418992136,38.73746394971794,1367.3938148044376,54.816371111733744,7.8484923053228535,1.0
26.950000000000045,36.950000000000045,1426.0,42.7,6.3759371727748695,0.0
29.713187226590897,37.576374453181764,1316.967063283331,55.091208515606084,7.596589399804797,1.0
26.848354371454974,37.07580392473003,1333.1877361192815,65.19319358650893,9.082182723422417,2.0
24.650000000000038,34.75,1600.0,33.5,5.612565445026178,0.0
27.391200834955388,36.54399582522323,1389.9958580575897,46.600414194241026,6.781924761559789,3.0
24.450000000000045,35.55000000000001,1659.0,32.1,5.576324607329843,0.0
25.438054064376573,35.62049065004893,1354.395037950937,67.65245325024453,9.577534970436348,2.0
27.714099931840344,37.02740947187834,1437.224373422359,43.906119420874454,6.567598667716309,3.0
30.446758022060465,38.62246579195703,1328.842010086555,52.97936064618936,7.370424665830769,1.0
27.534543669980277,37.02681550497041,1366.5502944532561,63.80073598808574,9.124739518654808,3.0
26.55000000000001,36.150000000000034,1494.0,37.8,5.913424083769633,0.0
29.898910685443774,37.9478213708875,1330.5867835992083,54.96739287637084,7.657537810280703,1.0
28.05000000000001,37.450000000000045,1457.0,50.5,7.704554973821989,0.0
29.28664477549809,38.531312067626715,1294.6736648281722,70.47602626940231,9.560049443759295,2.0
27.450000000000045,36.25,1555.0,37.9,6.171151832460733,0.0
24.30883464401457,35.01244942370015,1372.3467313002818,64.61224711850065,9.273153564911247,2.0
27.26523039675461,36.7347696032454,2374.2953842104353,21.938238052763424,4.44921550782747,2.0
30.35031071417407,38.530341785591474,1320.6177107079216,53.15928535739966,7.348915412041051,1.0
29.034878335148775,36.878379119889665,1285.655102016315,56.799740975479835,7.64415626438471,1.0
26.75,36.450000000000045,1410.0,51.2,7.559371727748691,0.0
26.150000000000038,37.25,1548.0,41.6,6.743120418848168,0.0
28.171573745534346,37.00765243281103,1469.8359313190206,42.83761327947361,6.51374475005737,3.0
27.350000000000023,37.650000000000034,1631.0,30.5,5.208952879581152,0.0
27.226876593182492,36.62187234469591,1390.4124256514856,46.93062977954736,6.832516164785312,3.0
28.350000000000023,37.450000000000045,1512.0,39.0,6.174659685863874,0.0
30.450000000000045,39.25,1460.0,53.7,8.209633507853404,0.0
27.55000000000001,36.450000000000045,1403.0,51.3,7.536534031413612,0.0
28.30472947012609,37.56639384798101,1469.2648997807407,53.02571545952871,7.952689888927189,3.0
30.53031298986141,38.809061030415826,1339.677933954057,53.07405319263354,7.446476863505695,1.0
30.217136921098433,38.250705381647634,1323.0126968696575,53.53215769725395,7.4145272167484135,1.0
30.263733451947925,38.67746690389578,1357.3404531428448,54.72417769870141,7.77726079983295,1.0
25.450000000000045,36.35000000000002,1523.0,34.2,5.454094240837697,0.0
24.850000000000023,35.55000000000001,1503.0,36.3,5.712973821989528,0.0
27.459460392897718,36.32568314318142,1378.4863371363715,49.2744895428889,7.109942762742591,3.0
26.350000000000023,36.25,1386.0,44.4,6.443811518324607,0.0
29.457400757003278,37.40031858218052,1298.579317273041,55.65644501046177,7.562238705097416,1.0
27.87250450128264,37.157575801246004,1316.0877889805774,72.17299459846086,9.949137923814638,2.0
29.496374864892253,38.73504986875247,1291.4977520459177,70.22435016212933,9.502344021466929,2.0
26.150000000000038,35.650000000000034,1397.0,45.4,6.64123560209424,0.0
27.445667899006363,36.27166050496841,1380.736457168926,47.5263542831074,6.871222229815907,3.0
25.847823777130007,35.84113587999309,1347.8807502097286,68.75567939996532,9.687988509279599,2.0
23.850000000000023,34.55000000000001,1834.0,23.8,4.570596858638744,0.0
25.802087732455373,35.81650877901444,1348.6078360481458,68.63254389507206,9.675660345850774,2.0
24.950000000000045,35.85000000000002,1438.0,41.4,6.233842931937173,0.0
30.528756712586297,39.755526986537426,1386.2906464829257,63.62072904508726,8.621745224218571,2.0
27.72675680715592,36.54059464751367,1414.4562224909064,45.77340507277123,6.738491419278688,3.0
27.337332278957042,36.75,1396.8099841843552,45.950670884171934,6.720860050952625,3.0
29.05000000000001,37.950000000000045,1476.0,39.6,6.120376963350785,0.0
28.350000000000023,37.25,1580.0,35.7,5.906387434554975,0.0
29.35240491548696,37.74398771128266,1355.386746550831,55.49639262676959,7.876361969791146,1.0
27.991151001880677,37.42938841839062,2297.0091404361583,24.287840529150436,4.607619090066287,2.0
29.584506663569428,38.02714423876384,1359.1978181395828,55.308130911625035,7.871458260375369,1.0
30.6333495098618,39.83953952386574,1274.2807074220932,68.85998058816587,9.189515269935832,2.0
24.350000000000023,35.650000000000034,1430.0,49.4,7.397068062827225,0.0
27.675587455019357,37.14012183376774,2410.2613911430535,19.39660555280002,4.108443085260723,2.0
27.2760055251806,36.72399447481941,2240.791543012416,28.40331510835758,5.166588581573231,2.0
30.39916948445842,38.97093030915748,1365.5780783422265,54.622591340240724,7.81040492526623,1.0
27.761534596543733,37.049776465213924,1317.7681903951952,72.30615848414755,9.979670334463009,2.0
29.05000000000001,37.950000000000045,1628.0,30.6,5.21641884816754,0.0
27.397749718206523,36.821624577309755,1389.121296495927,50.53172266603078,7.33804578278838,3.0
30.383209839823863,38.56653082380625,1322.4929608699597,53.08361736840514,7.349161380373134,1.0
28.850000000000023,37.35000000000002,1841.0,23.6,4.549486910994765,0.0
28.876170706799073,37.912796728989754,1565.6055257035123,37.542398510386235,6.09913725688067,3.0
27.99315780813141,37.336544562178354,1480.1487325699443,42.19093867825398,6.468867530669333,3.0
28.723916467372554,37.58761229074115,1538.6026001878774,39.192151315341434,6.234669975040227,3.0
27.51169029054154,36.9925354358123,1370.321102060648,61.583958182528136,8.826246863408599,3.0
26.450000000000045,37.85000000000002,1714.0,30.2,5.4201884816753925,0.0
29.900429245117287,39.12755983811393,1285.3792142882244,69.73948490585929,9.391171949270143,2.0
26.37615109684128,36.24408747711863,2292.336800258467,24.183031764830822,4.724480949671613,2.0
30.850000000000023,39.950000000000045,1408.0,39.8,5.867895287958115,0.0
27.328100572114092,36.75,1396.6715085817111,45.98759771154373,6.72558465484738,3.0
29.889798705159926,37.75969805773987,1314.1745650393177,54.35050323710022,7.477581811726474,1.0
26.650000000000038,37.05000000000001,1573.0,33.3,5.484910994764397,0.0
27.23532994139958,36.75,1395.2799491209933,46.358680234401795,6.7730628179486585,3.0
29.86837438183876,37.72756157275813,1313.5961083096463,54.40406404540313,7.481708742111984,1.0
29.877748553680355,38.0105234090484,1293.6816675597797,54.24617832653521,7.345382329500815,1.0
27.49096851331291,36.96145276996935,1373.7401953033725,59.57394579135077,8.5555954998772,3.0
24.55000000000001,35.05000000000001,1526.0,40.1,6.407602094240837,0.0
29.509647394597042,37.350881513507424,1315.2899143777574,55.260528908104455,7.61110790293632,1.0
24.849139028813383,35.303382553976434,1363.7572769778392,66.06691276988208,9.418792760528088,2.0
30.22527948120606,38.39280742932666,1313.4909304287446,53.446857193226094,7.347980623555824,1.0
30.417427630736757,38.9993318700349,1367.5256139452495,54.61447660856146,7.82045614631691,1.0
27.423103356261453,36.29482773956432,1381.255176707801,47.51931006878423,6.872802580856182,3.0
25.44387301335319,35.704347534046576,2003.5759307149165,36.32718048395212,6.099941786796708,2.0
27.52118012748226,37.028385095611696,1366.1614904388316,63.95987592792444,9.145781399914386,3.0
26.650000000000038,36.35000000000002,1420.0,46.7,6.943874345549738,0.0
27.519863366364433,36.8089069309153,1368.8218613816941,59.96581584650079,8.58878465093149,3.0
29.765643698551745,37.98544575330271,1298.001994512184,54.90415835619923,7.461645110420866,1.0
29.55000000000001,37.64872238008595,1275.0958214935563,55.000638809957046,7.343571081585292,1.0
30.26973632178705,38.769589833890926,1351.771874323948,54.680117190316885,7.739151178611685,1.0
24.150000000000038,35.25,1531.0,35.6,5.707183246073298,0.0
24.05000000000001,35.35000000000002,1653.0,33.3,5.7638638743455495,0.0
27.450000000000045,38.35000000000002,1282.0,60.2,8.081298429319373,0.0
29.04616411226769,36.81814066765803,1287.0058611524169,56.71150766319699,7.641618151257126,1.0
26.306080064459472,36.20352003731864,2270.6332199654703,25.095799160330692,4.827862078720037,2.0
23.78984878875921,34.80259031596966,1380.7185661206345,62.58933072556523,9.04570743680722,2.0
27.350000000000023,38.450000000000045,1476.0,41.7,6.444942408376964,0.0
27.97127029323217,37.223348794843545,1465.6355752523127,42.497805537062085,6.463926505126208,3.0
29.45034891848688,37.49912770378284,1330.4110257858497,55.349476622269705,7.711139154259333,1.0
29.25,37.05000000000001,1435.0,44.9,6.746753926701571,0.0
23.527025792986624,34.594593880150136,1409.857725880317,61.296637696622184,8.928012433380776,2.0
25.450000000000045,36.35000000000002,1420.0,50.4,7.494031413612565,0.0
27.288127582768894,36.71187241723113,2090.5992494935253,35.67654966133048,5.973635826713999,2.0
29.388520519182546,37.730739740408744,1340.399189731078,55.40369870204369,7.776897473840894,1.0
29.55000000000001,37.273583605729044,1303.2312295703218,55.18820819713548,7.5312386726313605,1.0
24.3829161237124,35.05233945122975,1371.1690257255984,64.81169725614866,9.293122248151372,2.0
