转速（rpm）,扭矩（Nm）,功率（KW）,使用时长（min）,具体故障类别
1535.9942078192757,36.910479222603364,5.939854764662981,214.67403896045053,4.0
1568.9061681469743,38.85703738897692,6.382874967636621,214.1191355091859,4.0
1268.2388524877904,68.79092615613473,9.135186851649845,189.5374180975282,1.0
1562.279682516683,38.68189164786341,6.329326158591716,214.10261559746343,4.0
1520.1099524017104,41.42029743736364,6.487098149719234,102.45051915962043,5.0
1370.2832025082325,50.55397174478612,7.251702604952407,66.54866562156981,2.0
1375.4763919011507,63.04595956875437,9.079843906300693,90.4763919011506,3.0
1378.633870868904,52.68798393521241,7.605955641228473,213.26774173780797,1.0
1368.476440349852,55.76806328862794,7.991495532632339,209.30889912536986,1.0
1339.974030620463,55.78829589042528,7.827725832758037,203.97403062046314,1.0
1391.0,49.2,7.166198952879581,52.0,0.0
1676.328046116072,29.38597571453649,5.15109374059582,219.5463412239166,4.0
1353.9360860818472,47.55290724054565,6.741777051651348,107.41278278363056,2.0
1334.238081616047,68.99491863702025,9.639853958355438,45.73965166304015,3.0
1322.948236927536,52.188587806521774,7.229288511094093,137.40941462318818,2.0
1509.5775664507557,38.38823622889778,6.068953301013486,210.27808166471115,4.0
1639.5309634173386,31.123552487571697,5.300546545819126,138.01144243982972,5.0
1427.0,43.3,6.470062827225131,180.0,0.0
1255.1482695243812,71.68138438049493,9.420987152095623,147.51730475618677,3.0
1378.0,52.66655211299152,7.599425006460974,213.28429003558068,1.0
1486.8974262782278,38.715386058265814,6.026692895210376,211.42450997490852,4.0
1488.004183202967,44.188528203833066,6.80609688882914,92.89013455377238,5.0
1593.332364143706,35.10689838049825,5.759569808140139,124.25452621168131,5.0
1336.9159566473693,62.61340057789919,8.765803334181726,191.28989161842347,1.0
1525.058340808704,40.99363639249397,6.437931607323519,103.9240392630363,5.0
1453.5011178852078,43.627110125787944,6.636239589082423,229.16629403826406,4.0
1623.144576543955,32.53642317798788,5.46335955051054,133.13194057086662,5.0
1443.5676703243025,56.34772742474907,8.507509088335107,208.3873851039044,1.0
1595.8265235212125,34.891846416393236,5.7347881655749475,124.99723144853884,5.0
1651.0,36.9,6.379256544502617,65.0,0.0
2577.4690312456596,12.53827421885851,3.383938514175972,71.78242450123011,3.0
1457.5298453370488,46.81609333538336,7.108885938805171,83.81555394481006,5.0
1399.905268095663,50.16479512961311,7.353374394701266,222.17602435193447,1.0
1408.7602251964474,41.959668388718974,6.180129265843969,209.7889504128926,4.0
1518.4667506091653,41.56197794747642,6.5034247886070995,101.96121018139587,5.0
1284.0,68.10775744305995,9.157105817475285,113.17109659184652,3.0
1326.6887101175084,53.877354785898994,7.484579329720285,216.70741750646474,1.0
1270.0910299037564,57.67282392300503,7.6703039296958915,196.0910299037563,1.0
1552.888896989127,36.78836583200774,5.978687610092875,209.69281141048555,4.0
1291.7247473829557,69.74128789255666,9.433030515765479,143.02441056022977,3.0
1336.8292454000893,69.37723272001193,9.711586008492363,52.939150299508164,3.0
1413.5841583096596,61.08652115621769,9.034373129655775,91.58427092829932,3.0
1728.6054192798254,27.577987524995635,4.984900122871543,224.44953569048036,4.0
1492.0,46.3,7.233465968586387,187.0,0.0
1360.1263394494254,45.601613973209545,6.494399104386427,173.1263394494253,2.0
1360.2657518135088,46.35177808296504,6.602336774981414,109.3041168392102,2.0
1311.906872047552,65.12072869153775,8.945867211857227,192.1164099405599,1.0
1592.6392372386747,34.237126015152505,5.701097969195504,230.29247099761574,4.0
1473.550237760285,39.08285665836418,6.026723530401401,208.06912364252287,4.0
1604.1423193739881,34.17484001842059,5.652163501599148,127.473490658032,5.0
1496.0,39.2,6.140649214659686,12.0,0.0
1671.4296683531297,31.514678572407455,5.488985019892413,220.70030612151672,4.0
1657.8371547473948,29.545151990669073,5.118658614212703,143.46261941366868,5.0
1595.432821251537,34.92579230097859,5.738699940023764,124.87999566156878,5.0
2729.181262493276,9.044335547085137,2.5844640977549194,81.40478432288636,3.0
1446.0,43.2,6.541068062827225,225.0,0.0
1339.4152228933524,50.257000843647376,7.04903160992573,65.37347349242789,2.0
1335.3309243657297,52.80072269028105,7.382845098478776,167.65100837724395,2.0
1562.4654827032982,37.76830949136007,6.066259119920603,115.06305484942658,5.0
1462.0505947612658,46.42630427391754,7.063968361617408,85.16173266224357,5.0
1326.140454429381,71.22440365586401,9.887724097789802,50.6968545315257,3.0
1500.004911432871,45.209819586170966,7.099056646621635,231.77413967935485,4.0
1912.4015429763228,26.695564595814943,5.018978200885608,217.45335601063465,4.0
1323.0958210704782,67.15941403442673,9.30419864567925,17.756484206560387,3.0
2301.7589959798374,14.376148045957095,3.4603898441948155,128.85332413613847,3.0
1311.7671778116626,64.8518172874506,8.908081018124289,192.2910277354217,1.0
1356.3536657615111,55.359457541322236,7.863731053022977,210.23475067886665,1.0
1548.2071525072668,38.99769440604011,6.2079280307693345,110.81724096883053,5.0
1355.7200001499,48.86266668665332,6.936816338677702,37.720000149899924,2.0
1494.0,40.6,6.351455497382199,67.0,0.0
1359.7161064610905,48.83453080029124,6.952834505688871,38.85168061672882,2.0
1445.5195032983124,47.851651715612164,7.228219132254575,80.23914098216417,5.0
1596.480820306509,34.83543149357211,5.728287157976556,125.19206649127158,5.0
1370.5000559531104,56.01249300586121,8.038183878702853,205.3749020820569,1.0
1759.951158266115,29.68694131915312,5.374007562097672,211.33415668015186,4.0
1589.4527557579363,35.441406836871266,5.798117091515898,123.0992650479188,5.0
1700.0,29.5,5.2513089005235605,133.0,0.0
1361.108575227078,59.5868601816624,8.493115787661118,206.11142809661524,1.0
1459.8763074428816,60.12473851142366,9.189577136899782,102.59572526084662,3.0
1274.1371267878174,66.94514928487307,8.928862139281302,186.8339552513586,1.0
1436.2347889425034,45.47139816657422,6.837931975197088,228.94877060824567,4.0
1445.0,36.4,5.507643979057591,105.0,0.0
1559.3269977416446,38.03891663916487,6.097442697528894,114.12848377195638,5.0
1283.637509163082,70.32721381447006,9.451861673149285,140.81785452483365,3.0
1330.5800710222527,44.63229249906903,6.219840865402997,206.51096315985467,4.0
1883.885302606645,24.007667020006917,4.715959140109529,208.7245632631943,4.0
1355.5759880571763,53.242691343375405,7.557484172476955,212.85962984936887,1.0
1286.9351345179834,69.86621637050412,9.414922218029208,70.51892385613186,3.0
1372.5530903292774,46.82543581281361,6.730251938997467,72.23454835361261,2.0
1305.1450282403653,66.56179125728623,9.097034537377388,37.20049361641912,3.0
1403.5681045642407,60.025845742677305,8.822466182102591,192.7229281329744,1.0
1466.2435935678711,39.56478425403403,6.070773389340182,208.84642621618391,4.0
1367.9145795077534,47.355277267700465,6.783108423297803,14.256261476739557,2.0
2623.01674896272,12.137604681017,3.333771286656196,70.03602113554956,3.0
1377.343657453621,53.19457983684893,7.671763697549916,215.33591436340527,1.0
1257.4945826038943,69.80433391688452,9.191367863706843,124.05417396105648,3.0
1416.378691512612,60.93058019041985,9.034487238209016,133.4369195865582,3.0
1383.2605189349338,64.66198785471431,9.36458438184454,27.71927128285901,3.0
1618.119683358769,32.969680634843925,5.513286234413167,131.6356390446112,5.0
1326.9866228471767,61.19263100065606,8.50278667021442,185.8127198604733,1.0
1457.4860744159923,46.81986736146555,7.109320840973072,83.80251993720663,5.0
1617.413148659573,33.03059962668572,5.52030627111703,131.4252487119617,5.0
1231.558259471675,65.00908401478088,8.367482238761708,151.9239170462666,2.0
1862.1103817676867,24.4696776721142,4.662891968701455,223.3599762689629,4.0
1288.5880252757302,69.52934175857675,9.38186770547787,133.11677198220926,3.0
1349.899094954808,65.58376302535775,9.26921379610929,66.14188151267888,3.0
1362.2358406292885,45.95137504999023,6.555298061073957,172.95428869829436,2.0
1408.0,42.9,6.324942408376963,89.0,0.0
1494.904401742269,41.704023571651696,6.5289748348293575,219.33081219588385,4.0
1444.3876743740584,42.67355818853585,6.4537096114939985,219.86779094267925,4.0
1601.7955264860693,31.750931982068913,5.315474417172565,229.22304283765527,4.0
1201.6825698061111,76.38905094968159,9.610640041926146,4.833247699195615,3.0
1368.3189882422973,49.08902743463971,7.0330642321703625,15.313074465450644,2.0
1440.278221232367,45.35118801741611,6.839426448826792,231.7901014065282,4.0
1513.0,35.8,5.671769633507853,92.0,0.0
1355.927553106552,43.360391817074785,6.1585285986836915,10.273752950363999,2.0
1414.7383210517298,61.01960142663314,9.038080837893862,138.86867063612246,3.0
1387.0,52.3,7.595821989528795,160.0,0.0
1665.6395216438148,28.169843907478448,4.906970156540386,230.84921953739223,4.0
1566.0129833465458,37.4624361025645,6.03101161579814,116.11942170763805,5.0
1400.3626478017538,52.10770692245537,7.640932179896128,212.46146538772317,1.0
1368.1935355121743,56.180646448782554,8.048735457959568,202.6021548292752,1.0
1654.7479790175764,29.811507586928975,5.149352261718883,142.5427315296783,5.0
2170.8734037909294,19.130534523192313,4.178111245693051,217.84736799358373,4.0
1637.6204242709243,33.77023359654328,5.747896318017142,226.24224469661345,4.0
1647.9997582294254,30.393354179329542,5.216401704120646,140.53326133942892,5.0
1274.0683266101546,68.11684321635113,9.087401734513861,91.79978889328684,3.0
1509.9350856672993,42.297597058019534,6.5881942997225655,99.42066995426242,5.0
1461.0,46.1,7.052575916230367,10.0,0.0
2156.7637137783922,15.27748205431731,3.4499862915298114,99.64059318545311,3.0
1308.5039637253035,58.456738333016006,8.009649793385178,194.9841450987859,1.0
1337.1750105855645,48.587505292782176,6.804377756991002,59.79251164412078,2.0
1413.0,48.5,7.175968586387435,153.0,0.0
1269.3760838959577,59.99671311564096,7.974909656770096,190.11090935254913,1.0
1757.0,28.0,5.151413612565445,6.0,0.0
1322.0608631395085,52.421523425879,7.256807551879088,135.85651049413997,2.0
1516.4093544839886,38.63065451394799,6.134679694110105,212.04112373780353,4.0
2541.9403198186133,12.830234773893546,3.4128351588943318,102.89431781412864,3.0
1352.6225577931352,50.54772060692613,7.159467121572863,35.496743724180185,2.0
1328.4539381875165,60.386025260439695,8.402950274547592,216.61771352079097,1.0
1523.7270038950803,38.62700389508028,6.163115536747196,214.0909987016399,4.0
1327.5526747242816,59.59205780329024,8.283217149860858,94.5526747242816,2.0
1618.939303656513,32.89901115139399,5.505142593938125,131.87970375549497,5.0
1568.9404639573625,37.210022218787415,6.001924549924142,116.99116037841459,5.0
1455.4361140556048,46.996619499205636,7.1296889799869945,83.19208729655786,5.0
1340.4415666770128,51.80972831833129,7.271741011742051,175.81490829970807,2.0
1353.665199053322,65.60819372496147,9.29890506241944,67.77444871947513,3.0
1519.5486049904764,35.791145374285726,5.695029663764949,213.79050415873027,4.0
1367.33162401506,50.988433070682646,7.301690175280574,152.36467238453807,2.0
1585.6539773703357,35.76894595117994,5.835861258562672,121.96807326138888,5.0
1465.0,48.7,7.4707329842931935,60.0,0.0
1505.0,35.9,5.657539267015707,95.0,0.0
2703.39370156206,10.943254520874385,3.0956606638953015,25.629395989773926,3.0
1349.2183438182492,49.986624186611735,7.063071530533139,92.17605097606591,2.0
1264.142832038186,67.75102148407774,8.968238879263637,198.79587891714962,1.0
1328.665070196798,46.323369983234365,6.443405456749508,51.40241645044078,2.0
1424.0,49.6,7.395853403141362,129.0,0.0
1354.0041799506316,53.916301807463576,7.6442842144976115,206.94984059241975,1.0
1376.922212412305,52.28612827846603,7.538449425837637,217.3055310307628,1.0
1543.604146950368,39.394575774057174,6.253662894172766,109.44656820299844,5.0
1535.1347043251249,40.124829938189244,6.337814172458352,106.92455639903714,5.0
1523.5750585959704,38.47505859597037,6.138296743859075,214.14164713467653,4.0
1659.5243591433155,28.2700924730604,4.906634245116447,231.350462365302,4.0
1244.0413652776758,66.3502220506458,8.645468844614669,203.69128284317327,1.0
1303.8357646871802,68.18191656512872,9.31030217091193,43.80457752820562,3.0
1348.5917362139598,54.89076480965437,7.751499505249811,186.33657134768458,2.0
1438.0,50.1,7.5438534031413615,100.0,0.0
1338.8781087728416,59.07155871366303,8.281643839783115,202.43117427326052,1.0
1457.723049094466,46.79943487807715,7.106966291447529,83.8730857303521,5.0
1335.5207514755768,52.74377455732692,7.375935789224028,168.88488459125006,2.0
1352.2425283726313,48.251494325473715,6.8301603622814255,62.87574716273686,2.0
1315.1924956702612,51.49913290065708,7.0894497374309315,82.11934415619201,2.0
1364.3140318973146,52.808537586308624,7.5442555476356326,216.85671982885782,1.0
1287.0859683758183,68.28288043445,9.202979988754224,124.0293972214093,3.0
1312.4928055818839,55.111031441111344,7.573757314557114,24.076740459904993,2.0
1705.0,28.7,5.123926701570681,20.0,0.0
2753.579171750701,8.234800963044293,2.370137113299088,155.75317656592222,3.0
1330.5568937180183,54.086529286880705,7.535951744486418,206.80538828524772,1.0
1711.2492446199417,28.012670155395554,5.012838745636681,222.68532535909588,4.0
1511.7862646401686,42.11176003906675,6.661412614972303,223.04721137765284,4.0
1429.8141625997168,43.07127087076969,6.442935583639773,209.4208939121675,4.0
1312.8869736434956,54.50664041330686,7.492967307876635,19.872281136047754,2.0
1615.2561859181246,33.21657774750392,5.5417375718458715,130.78295314006377,5.0
1403.0,60.1,8.829350785340315,58.0,0.0
1360.4544465227077,64.21745961576632,9.148349563381242,180.18330215938428,1.0
1343.2879413911198,48.945606786291386,6.883795579299629,157.77595989918726,2.0
1333.559755762964,68.94130076839521,9.62706998666845,70.92134330369788,3.0
1622.283452588693,32.61067119901934,5.471915565918407,132.87551699307753,5.0
1533.0,33.9,5.441748691099476,24.0,0.0
2751.724032640965,8.275865578634491,2.383709162365672,15.6366128737719,3.0
2671.5522341028573,11.804592470739925,3.302241710771931,122.7715140770701,3.0
1569.2534262372574,37.18303791554314,5.998814997492694,117.08435359064998,5.0
1617.0,37.9,6.417204188481675,207.0,0.0
1354.9407187518025,60.8325429166907,8.630906805752227,188.34914166618603,1.0
1325.6652733706728,67.73757342769869,9.40350178464318,26.307952973525257,3.0
1571.0,34.2,5.625989528795812,201.0,0.0
1435.265785599629,44.504793371441814,6.687530169791673,207.48801657139546,4.0
1705.0,29.5,5.266753926701571,95.0,0.0
1551.2793943208198,36.82434295047579,5.978485368919894,209.50345815539058,4.0
1355.7180557767645,49.84675338650374,7.073898267251619,35.77349535193629,2.0
1609.0,34.0,5.728376963350786,177.0,0.0
1397.0,53.0,7.752984293193717,17.0,0.0
1470.9521668161967,40.95240488524861,6.3063327953611745,220.33324515961039,4.0
1386.0,50.3,7.300083769633508,110.0,0.0
1559.5440316252198,38.22935789386378,6.241744526580547,222.71834737977088,4.0
1496.0,40.0,6.265968586387435,175.0,0.0
1326.6154099512964,51.225954887784674,7.115562947675305,143.82696741476886,2.0
1557.4971504420373,38.19669013966433,6.1156238218534655,113.58359590940671,5.0
1361.896559027667,54.8379989573032,7.820371159647484,69.1724722213361,2.0
1494.0924070660888,43.66358801296835,6.745605089871379,94.70307232634642,5.0
1365.059122791505,56.1671540047195,8.028397099829023,146.1116763839537,2.0
1491.279826367874,43.90609497094776,6.773550525186179,93.86554829621133,5.0
1354.7469263383123,49.94601993410123,7.0881793146012635,151.09449879755272,2.0
1505.509815634087,38.19933566875351,6.019083669457283,213.43461221762288,4.0
1197.1007236469788,65.66519778014823,8.230404791637495,205.01259045587236,1.0
2753.1102561860653,8.22965812713116,2.3717049019280005,15.529980293379598,3.0
1328.9026645876775,69.1519303716638,9.621660255323308,81.02610132402062,3.0
1361.451748307063,47.70636360040895,6.80077955799954,33.64475507881053,2.0
1283.5677755309848,67.74322244690153,9.104856733491564,10.261295921830802,3.0
1362.1055330348943,45.66362710832094,6.513279041530594,174.51024601610504,2.0
1345.0997531556573,56.50338316955431,7.959075557779476,100.14839551177145,2.0
2765.0648154390597,7.864506152031342,2.2703996130438235,162.7562697518046,3.0
1365.9462103228166,59.02475545139464,8.442090912177589,205.70965774211246,1.0
1627.8121657514728,32.13397326409523,5.416982992370346,134.5218449126608,5.0
1283.4594677608732,70.52368956624089,9.478068387889513,93.42767174680677,3.0
1289.5567694396022,62.736760907506195,8.47221776819418,219.02163661043903,1.0
1554.2050951157557,38.48053846557483,6.148333254593204,112.60329499002506,5.0
2065.9008327512565,20.348073045480206,4.258931557127694,220.68856586281123,4.0
1320.4939701689505,62.86506188490084,8.690795117622606,188.60241193241978,1.0
1367.4091921475215,56.27954039262393,8.05833804349818,204.02298036880345,1.0
2274.7430503463324,14.572636248001928,3.4705173987021185,149.47886565996626,3.0
1497.4012602272744,37.50134305600637,5.879320463327399,207.41469078733823,4.0
1348.0007015352862,43.68859792379267,6.159428664499571,207.81303094423694,4.0
1561.3287291645534,37.86632290758962,6.077553754953128,114.72455490677811,5.0
1372.076938851554,55.81538264355577,8.01912506105334,202.61535700978078,1.0
1300.3202808500846,57.685613982112656,7.847100566479723,14.839859574957726,2.0
1335.6022625161181,53.37879332473707,7.462324000593226,60.7613575096708,2.0
1552.3808402439256,38.63782977452374,6.166458813284123,112.0600724281912,5.0
1878.4216920277443,25.42559023734801,4.993875470673046,200.33397614124848,4.0
1752.0642340588513,27.76546538239515,5.045254827618685,212.44244230399192,4.0
1318.6999778023694,49.66299134292406,6.858923386157651,187.0,2.0
1323.8131862621162,48.804589680473775,6.764314499431849,78.15772492005615,2.0
1515.8643400322562,41.786363570552126,6.52928200098352,101.18627014293853,5.0
1587.6305044706432,35.598525392308986,5.8162227428519415,122.55663910903598,5.0
1588.169964291826,35.999730209947415,5.983120833209444,213.84352521080308,4.0
1255.3776082043162,66.67971948463237,8.76752500527796,208.35664370233374,1.0
1300.4927893413496,66.89977813357999,9.110636249779434,13.997781335799864,3.0
1374.0,50.997855722149694,7.337283116464259,164.27276026794638,2.0
1350.905824463943,48.22077659519238,6.821225711998125,32.90582446394288,2.0
1295.3154934418355,67.26199341753554,9.122352328479526,23.634671119776165,3.0
1380.7734183229309,53.33111819357758,7.710883360508795,214.77341832293092,1.0
1336.597575597823,52.408775808696696,7.334932024702382,172.23903023912914,2.0
1378.7594456515865,44.35274623249865,6.403018503451413,207.47253767501346,4.0
1285.6617627598282,68.15232825298425,9.1751222286425,119.40072896944142,3.0
1358.5267811598385,52.43049324426296,7.459650987717171,33.449177926228394,2.0
1571.0,33.1,5.445036649214661,65.0,0.0
1469.8142725220341,45.75690272476684,6.9868294710582095,87.47358337322794,5.0
1295.7586747531077,69.13619878703383,9.380483859760563,152.43690775725128,3.0
1352.6155839488943,49.08941044581361,6.953031132317959,237.05294777093192,1.0
1269.5252781126933,61.56473424787076,8.182466577940547,197.72503090141038,1.0
1307.798176354852,57.943100196751615,7.934792022512784,198.8164128063321,1.0
1325.391008466041,55.709871973699045,7.729586342530655,205.05669686632982,1.0
1767.0,27.0,4.995706806282723,127.0,0.0
1360.1828999259915,57.27249086872266,8.158880454640563,205.87583637709244,1.0
1934.402294215447,23.92607896102586,4.6146487218911885,217.45971475797023,4.0
1499.0,37.7,5.91751832460733,55.0,0.0
1525.9186715657027,36.665126687998196,5.858756454643557,210.62784749715317,4.0
1439.692812566202,59.90321627993306,9.03021422497224,166.44995073106554,3.0
1338.3898507590704,69.10008483620058,9.683515254509683,53.02410055931512,3.0
1365.3963262489,52.95944893733501,7.5718293352516355,218.66054374816684,1.0
1445.0,44.8,6.778638743455496,83.0,0.0
1802.2883331098458,26.31788308691206,4.961837094196681,212.81934083771534,4.0
1367.8089006512964,63.725479913160484,9.12563424638237,80.62054366350975,3.0
2588.9717435285747,12.492395590599955,3.3857421547398783,114.89299797685564,3.0
1314.9265943234102,61.164219810780345,8.421637227718843,198.03208959291885,1.0
1365.4706757641927,53.455113141375335,7.642439584875598,154.13233105895182,2.0
1844.494516191965,24.8501096761607,4.7821217523313,213.37897122249026,4.0
1305.0614342144952,55.13592179427626,7.537020423821965,44.08276397753462,2.0
1467.1756329041439,45.98441209626492,7.013046650464874,86.6878551314562,5.0
1565.919936285962,37.470458826899275,6.031936119267294,116.09171436070869,5.0
1384.0,42.4,6.144670157068063,131.0,0.0
1314.0,58.2,8.007832460732985,114.0,0.0
1514.537385121272,41.38831724588769,6.55921625113208,221.00934435461323,4.0
1404.560231265489,60.839389637701004,8.948087083374798,190.14339870972853,1.0
1628.0,35.2,6.000586387434556,23.0,0.0
1380.0336495152364,51.8151422818564,7.4876125615684295,216.01682475761822,1.0
1307.6785501433499,55.81149738020044,7.638590986071523,45.86482480545371,2.0
1543.3355079610785,38.9449662975839,6.293844340104705,214.0,4.0
1656.3112203371084,29.67672144648933,5.133820099671363,143.0082300559389,5.0
1805.8143491709707,26.281044113139114,4.964588582544449,212.16150202034132,4.0
1311.2464510651193,56.11845446137888,7.70514749156722,40.0,2.0
1366.092085764673,54.39200851233802,7.78045176917949,30.033485732608366,2.0
1384.0811895322397,56.06310282848793,8.125402920429652,202.76567538980018,1.0
1636.5511178642923,28.599865238350276,4.889101927348031,232.8940275702646,4.0
1395.0,48.7,7.113769633507854,21.0,0.0
1356.0,51.9,7.369256544502617,184.0,0.0
1576.8627755278246,37.9150946919393,6.260392939766852,226.8216081861719,4.0
1497.108700749897,43.403516468675555,6.71563558887722,95.60125755663597,5.0
1512.6690654158992,35.40185002174134,5.608193489300599,205.3494348015142,4.0
1334.9161819245628,64.27283622888704,8.983134769094042,204.3612726918124,1.0
1454.3590567253218,47.08948577568336,7.140390481271155,82.87136355820697,5.0
1602.9049395914192,36.307129530643564,6.090503333618294,216.24405872446368,4.0
1356.2733573896412,47.44532852207176,6.736586038399639,62.47266426103588,2.0
1426.9131708409282,60.5984981964225,9.05072878162053,113.47747294633741,3.0
1440.0,43.4,6.544083769633508,100.0,0.0
1643.6469549375247,30.768662552053428,5.259650590422492,139.2370932480629,5.0
1324.2651576447408,71.53945351568355,9.917378529122702,50.47181891736889,3.0
2301.594592451937,14.377306837343175,3.460441489282114,128.95761536088574,3.0
1624.0,40.9,6.955141361256544,0.0,0.0
1588.080384323701,36.787860904302974,6.103615681561847,214.7807549749519,4.0
1292.3920399593628,67.02488084552735,9.069621936468254,27.502383089453094,3.0
2659.1295410407956,11.925565453260528,3.3191408298054954,129.7550832744409,3.0
1541.0106956572477,39.6181889077751,6.279431088272932,108.67429604015817,5.0
1372.4107776032563,51.39865279959295,7.386344099343358,159.02694400814096,2.0
1494.2265158527687,37.71677213856212,5.901065206490853,206.39423723838996,4.0
1587.4617075805807,35.613079435274386,5.817899886755965,122.50637514621732,5.0
1449.405822984889,47.51656459596957,7.189605166268535,81.39640062216696,5.0
1330.3639435486773,61.23180282256614,8.529852780822358,46.80123235896168,2.0
1575.619698310153,37.92604342811032,6.2571389267429245,226.66143543456582,4.0
1336.0625141306368,52.5799954781962,7.3560274533542,172.02500565225475,2.0
1625.0214609887234,32.374594030305616,5.444711071240977,133.69083504997548,5.0
1354.0,53.733787258194305,7.61838198404137,208.38510618171412,1.0
1368.4034252968254,51.76601648251318,7.4181902387015395,227.13447509894178,1.0
1651.083447891868,30.12747160399005,5.185762565465032,141.45151559446737,5.0
1517.3841900758187,35.62881425568639,5.661243260267294,211.98682506318212,4.0
1389.6180560375699,62.03266459120111,9.025653360041307,108.35673930796099,3.0
1500.0578137914767,43.149237388646,6.686333585990044,96.4794378845731,5.0
1496.0,37.7,5.905675392670157,134.0,0.0
1402.0,53.7,7.883497382198954,93.0,0.0
2585.7261647089185,12.513918408264313,3.386635038287293,137.4130193737246,3.0
1525.5689751867517,38.48160661686621,6.147067147494234,212.16952894878966,4.0
1459.290636722635,46.66427398924836,7.0913909450437504,84.33987849074022,5.0
1301.1485227644957,55.39366176934724,7.535713316185712,10.803958669564587,2.0
1381.938591571866,52.672366207339756,7.622175274804281,216.96929578593307,1.0
1301.2181267166882,71.80302111944802,9.78587909195783,54.84018136179394,3.0
1499.0,38.4,6.027392670157068,205.0,0.0
1332.8120084670081,68.50407013998192,9.560205185540532,84.73352816661645,3.0
1459.4280244619886,46.652428113055215,7.090025878368301,84.3807895064588,5.0
1491.0,43.2,6.744628272251309,7.0,0.0
1369.9353135057493,56.08308581178135,8.045009574722398,206.3632013649389,1.0
1534.722095761439,40.160405965458146,6.341913797380806,106.80169073785072,5.0
2113.0,18.5,4.093246073298429,95.0,0.0
1392.9489910505392,59.271838568086274,8.645898833710252,193.8204035797843,1.0
1440.115153919165,59.88432206151103,9.030081086777756,166.91674906855093,3.0
1293.3647437488792,63.59726499970109,8.61403401808035,213.87841875037364,1.0
1865.0,22.7,4.433036649214659,48.0,0.0
1642.59354304537,30.859490066310308,5.270117153714607,138.92341059573243,5.0
1419.3167237631421,44.479463885432146,6.605151912140804,208.39675353786754,4.0
2055.0,16.8,3.6150785340314138,105.0,0.0
1297.1670177784317,64.61120474091516,8.776596163239132,212.61099407385606,1.0
1491.6085677806027,43.8777501558058,6.770284193347045,93.96344018355728,5.0
1456.6527890807065,52.214478278111415,7.965781033660655,211.51120881942933,1.0
1276.6890607470882,69.7504198890079,9.325053662059489,130.68066296693013,3.0
1480.0,43.5,6.741361256544503,21.0,0.0
1618.0,33.0,5.590994764397906,61.0,0.0
1367.5825721628876,45.628566352542556,6.530498081160362,37.66233304776596,2.0
1445.2108562601486,47.87826394912496,7.231285809006494,80.14723275302204,5.0
1263.3239553963815,63.303629106296995,8.3773534185094,210.38430164414945,1.0
1453.8972662940291,59.536828867120164,9.061637295017157,97.55243300680242,3.0
1611.3734684159415,33.55135427880327,5.580315746997172,129.62676615052482,5.0
1361.2549549201024,48.871080756953,6.966258365942906,64.03963936081979,2.0
1378.1743260674207,53.29175867416285,7.690627426790639,211.12836966289615,1.0
1229.7647822941487,64.29925640911372,8.279114475399089,210.4445887778365,1.0
1530.3342865442648,40.53873262685005,6.385510497994606,105.49509865984777,5.0
1563.0,36.2,5.924670157068063,8.0,0.0
1511.4401734744742,37.55080846656116,5.942531467138608,206.4983830668777,4.0
1452.0,41.5,6.309738219895288,172.0,0.0
1323.7168303250237,52.13489929239505,7.225052503213873,131.2831696749762,2.0
1754.0,30.3,5.565047120418849,206.0,0.0
1347.6590560332781,67.56131283425951,9.528342016909408,62.65905603327821,3.0
1362.4782484471286,52.56376645961714,7.4991779330734705,213.79708074521426,1.0
1471.4371471410593,45.61697486872644,6.970704800317638,87.95683937089323,5.0
1560.5713485315864,37.931625948832114,6.0850789902292926,114.49902378496125,5.0
1324.0,47.8,6.626931937172775,131.0,0.0
1361.6214268503613,46.08356953539752,6.570823954383186,177.23141962187918,2.0
1512.0918245365121,36.504483335022385,5.778700536130808,212.13665788673606,4.0
1488.7383207108705,44.12522923648495,6.798802594214836,93.1087443894592,5.0
2622.873160864032,12.27928623547286,3.368754336378628,145.9672857925061,3.0
1283.6945232483422,67.73054767516578,9.104040504735806,10.28242054139037,3.0
1496.8470467778452,43.42607685559912,6.718235348647836,95.52334281829171,5.0
1366.443935285622,56.7448517715023,8.119024258572423,203.33363882862673,1.0
1335.8664592263049,58.22639699419641,8.144800126289887,189.66770386847534,1.0
1568.2095610403662,38.74800811659039,6.361592250143222,214.52918295516017,4.0
1749.0,26.4,4.834931937172775,40.0,0.0
1275.1982784109846,69.72246772020597,9.31044438542283,129.7489240068654,3.0
1615.0,30.694566496255014,5.1907565331363195,230.23403172928278,4.0
1390.0,48.4,7.044607329842932,194.0,0.0
2613.2739547968813,12.152164632843663,3.3250807817331878,103.71398079343462,3.0
1369.4989934747541,52.215701793834214,7.487481787019699,89.00805220196627,2.0
1450.0,44.3,6.726178010471204,7.0,0.0
1428.0,43.8,6.549361256544502,119.0,0.0
1360.564873496805,46.86028494456835,6.676190075195424,107.9580692643779,2.0
1493.0304383902521,37.79467328170589,5.9087447699733735,205.99809760060924,4.0
1464.241120428772,46.23743228303031,7.042203584028781,85.81402252767883,5.0
1466.0,46.4,7.122764397905758,112.0,0.0
1312.44070313284,73.3179499949823,10.075682266381532,47.63382028819556,3.0
1350.3997587622737,45.58151979767601,6.44521064325923,23.205307229979724,2.0
1363.4302249259424,64.62409760897047,9.224513808274438,178.59632479898653,1.0
