厂房室温（℃）,机器温度（℃）,转速（rpm）,扭矩（Nm）,功率（KW）,是否发生故障
27.34551982949052,36.42413361751587,1384.8757412904442,47.28655948847144,6.856874263073752,1.0
28.150000000000038,36.85000000000002,1532.0,36.3,5.823204188481675,0.0
29.45243922900135,37.835366024167776,1353.9512154199736,55.26097513233024,7.83517396147355,1.0
27.48019002358807,36.709177283449144,1321.1003131109935,71.7466443546058,9.930164853047405,1.0
26.950000000000045,38.35000000000002,1383.0,49.1,7.110502617801047,0.0
25.350000000000023,35.75,1500.0,40.3,6.329842931937172,0.0
27.383801682838655,36.58099158580688,1391.2537139174337,46.47462860825662,6.769794025989984,1.0
26.518104125826113,36.52235265231677,1379.4254911589442,58.92508546159132,8.514261808067427,1.0
28.05000000000001,37.55000000000001,1747.0,27.3,4.994041884816753,0.0
23.75,34.650000000000034,1345.0,54.5,7.67565445026178,0.0
25.25,34.75,1948.0,21.4,4.365151832460732,0.0
24.75,35.950000000000045,1435.0,44.7,6.7167015706806295,0.0
27.320806658101645,36.75,1737.3943665349957,36.237003831639484,5.757082957533854,1.0
25.450000000000045,36.35000000000002,1584.0,31.8,5.274471204188482,0.0
29.05000000000001,38.150000000000034,1749.0,29.2,5.347727748691099,0.0
28.18722998838997,37.472917870696016,1386.77082129304,49.18306572978195,7.137851358106389,1.0
26.350000000000023,36.25,1386.0,44.4,6.443811518324607,0.0
26.850000000000023,38.05000000000001,1393.0,43.1,6.286732984293194,0.0
23.757345323312016,34.732745867915234,1386.6645304287827,61.00416566387385,8.856838448288304,1.0
26.78721041840558,36.66356659832352,1521.157021945424,46.78197155441426,7.276357500454529,1.0
29.22378854583815,36.970390182146986,1293.3495909227904,56.178634362485596,7.6068638118240415,1.0
25.25,34.75,1605.0,31.0,5.209947643979057,0.0
25.450000000000045,35.05000000000001,1555.0,36.8,5.992041884816754,0.0
29.292438011722627,37.70455632504416,1356.7270987992933,55.26066331189925,7.850059618197043,1.0
27.19385348728137,36.676910854531116,1391.9535039268712,46.831560461844,6.825736342484775,1.0
29.732139646455828,37.986257808841536,1274.4395703185976,56.90546091676854,7.5933002296058305,1.0
27.17474365240283,36.75,1683.2532965887713,38.31190183544966,5.980024435073624,1.0
23.650000000000038,34.35000000000002,1695.0,30.0,5.324607329842932,0.0
30.119497987153267,38.701380899359876,1273.247698501067,60.957825096372474,8.125761163879382,1.0
29.102621266940417,38.120773287545106,1367.747706506408,59.57136291163375,8.529839139970502,1.0
24.55000000000001,35.650000000000034,1469.0,43.7,6.722020942408378,0.0
28.914220181099463,36.70504586951384,1282.2935778964086,57.10733945670167,7.667434555440827,1.0
28.080869217523173,37.39878763645552,1387.5121236354448,48.92844449043417,7.1049228869278025,1.0
25.950000000000045,36.950000000000045,1421.0,41.2,6.130387434554974,0.0
27.36796400009994,36.215134700042455,1380.12305399985,47.9014822996329,6.9226923390245085,1.0
30.08255101504023,38.74533672556837,1274.453520432319,64.26391323497717,8.57354140758407,1.0
26.75,36.450000000000045,1462.0,51.0,7.807539267015707,0.0
28.867943234054945,36.66537991490425,1280.6408297876758,57.24617029783523,7.676489192199874,1.0
29.25,38.85000000000002,1477.0,39.7,6.139989528795812,0.0
30.23251841325809,38.91003399370724,1272.8999433438214,62.14019263100755,8.281118504494323,1.0
28.994986233254036,37.554742428289714,1350.3197797320643,58.57086908235277,8.27314957488635,1.0
27.184316241071457,36.75,1394.5147436160714,46.56273503571431,6.799170614844337,1.0
25.722563890349626,35.83195911763311,1392.4097955881655,52.743577486735035,7.685529634985503,1.0
27.62806305869764,37.0803578561602,1363.653053072455,64.87499001375734,9.263898515632071,1.0
30.457161082031913,39.028516753904405,1368.2071780075714,54.46393944139451,7.803442853942501,1.0
30.468117373195643,38.62717605979345,1329.7891690762822,52.90470656701092,7.366181285892076,1.0
26.05000000000001,35.75,1712.0,26.4,4.732649214659685,0.0
29.659079012650167,37.7699869139152,1281.2175037210588,54.749118270904646,7.34374745984327,1.0
25.25,35.35000000000002,1398.0,47.1,6.894848167539267,0.0
30.1278737349028,38.47297963852996,1330.944684337257,55.35148060264188,7.712182741620031,1.0
30.950000000000045,40.05000000000001,1590.0,43.4,7.225759162303665,0.0
28.661459448443388,37.510645263040985,1327.2786486211085,64.56239533946507,8.968942011705149,1.0
30.144273282276693,38.141409923415026,1321.0453786214705,53.714316794308296,7.4285628136045885,1.0
26.950000000000045,35.950000000000045,1560.0,35.4,5.78261780104712,0.0
29.68672056536458,37.455080848046855,1308.6914552648434,54.85819858658858,7.516700402927261,1.0
29.824509544489345,38.310784007123736,1362.4705846975814,55.111764918145106,7.862287660051594,1.0
30.08210637756785,38.04815956635176,1319.3668721943316,53.869734056080404,7.4405379170498644,1.0
24.150000000000038,35.35000000000002,1435.0,55.0,8.264397905759163,0.0
27.356067860538538,36.89335155515722,1415.0547596637164,45.59798491972889,6.731714629375278,1.0
27.75,38.75,2140.0,16.5,3.69738219895288,0.0
30.181277584432884,38.91317189353588,1274.009250870052,64.82171835204565,8.645113518356442,1.0
29.55000000000001,37.404508804709266,1293.4118396468064,55.12274559764538,7.465741799528959,1.0
26.725922743373033,36.54751386791039,1368.4218779623886,64.69701664149245,9.269341748277752,1.0
28.05000000000001,37.75,1798.0,22.3,4.198471204188482,0.0
27.55000000000001,37.450000000000045,1631.0,32.6,5.567602094240838,0.0
29.950000000000045,38.150000000000034,1494.0,42.7,6.679979057591623,0.0
24.350000000000023,35.450000000000045,1536.0,38.7,6.22441884816754,0.0
28.092818504328733,37.301123406437426,1390.7699093185333,47.98468418956766,6.983711084986171,1.0
27.25,36.950000000000045,1484.0,38.0,5.904921465968586,0.0
27.05000000000001,38.35000000000002,1426.0,44.3,6.614848167539266,0.0
26.150000000000038,35.450000000000045,1520.0,41.4,6.589319371727749,0.0
24.75,34.450000000000045,1418.0,43.0,6.384712041884817,0.0
27.75,37.85000000000002,1853.0,23.6,4.579141361256545,0.0
30.11642694947857,39.13339326263038,1387.6786525260736,54.26642694947853,7.884458937553699,1.0
27.819690840596273,36.650000000000034,1310.2224020091767,67.94652798050541,9.337355673436123,1.0
27.55000000000001,37.85000000000002,1981.0,19.9,4.127947643979057,0.0
23.950000000000045,34.75,1365.0,54.0,7.718324607329843,0.0
25.150000000000038,34.85000000000002,1553.0,41.0,6.667329842931937,0.0
23.850000000000023,34.55000000000001,1834.0,23.8,4.570596858638744,0.0
28.06195277630677,37.403070880211565,1365.2357480807404,63.41107079086818,9.063892398319648,1.0
27.39168146202281,36.34719756329539,1382.721531772271,47.4250443860683,6.866351495972702,1.0
27.295330490374063,36.5077825160433,1387.2179104492125,47.13599147112206,6.846570120222687,1.0
25.36733056004776,35.364865488020286,1383.1240041599285,55.253810191824655,8.004699845432624,1.0
23.761259246324077,34.73507306538187,1386.6729929650248,60.987663718201375,8.854484888470552,1.0
26.650000000000038,36.55000000000001,1368.0,47.4,6.789863874345549,0.0
24.150000000000038,34.85000000000002,1384.0,49.1,7.115643979057593,0.0
29.376874406798784,37.101606634398955,1298.816943099956,55.71937677960369,7.576910736859717,1.0
26.850000000000023,37.35000000000002,1558.0,36.7,5.987287958115184,0.0
26.75,38.05000000000001,1364.0,49.6,7.084230366492148,0.0
30.380241548340365,38.653803544059535,1333.810756817703,53.412985496970514,7.462234460959238,1.0
27.20497782071211,36.78824544049535,1399.617299072755,46.40598817619197,6.794050534629777,1.0
24.25,35.05000000000001,1359.0,46.9,6.674041884816754,0.0
27.25,36.150000000000034,1396.0,51.2,7.484314136125654,0.0
25.754725057641377,35.85010131456691,1392.5005065728346,52.60833565504666,7.666337850218614,1.0
27.450000000000045,37.25,1510.0,42.8,6.767329842931937,0.0
29.172108300511354,37.19758411086929,1278.550512647699,59.119911897889025,7.913513339992681,1.0
29.505468919525157,39.099446791172,1480.3749186279424,51.330927375220796,7.677061516740755,1.0
29.51659733487539,37.60228190696486,1275.2385904651758,55.1097516139809,7.35901618235395,1.0
27.883312918638246,36.70497856457011,1433.947458370456,44.74013473698788,6.659390419370362,1.0
23.450000000000045,34.55000000000001,1654.0,31.0,5.369005235602094,0.0
29.850000000000023,39.35000000000002,1698.0,30.0,5.334031413612565,0.0
25.850000000000023,37.25,1677.0,30.8,5.408544502617801,0.0
29.505480541719034,37.58640077388435,1275.3179961305784,55.14627822006607,7.3643692051168985,1.0
29.55000000000001,37.41370055579996,1292.7224583150041,55.11814972210003,7.461143517766048,1.0
27.84152347890707,37.36617029052819,2279.0687301246103,22.905192764662317,4.547697040474716,1.0
26.450000000000045,37.85000000000002,1714.0,30.2,5.4201884816753925,0.0
27.450000000000045,36.650000000000034,1541.0,36.2,5.841277486910995,0.0
24.850000000000023,35.55000000000001,1503.0,36.3,5.712973821989528,0.0
27.4953110115695,36.61248809255575,1372.750238148885,55.620049047795916,7.9876710195895875,1.0
27.33310210507461,36.44482982487572,1385.4552350965203,47.249306315223706,6.854324837069759,1.0
27.350000000000023,37.450000000000045,1411.0,47.2,6.973738219895288,0.0
30.08959406293229,38.8014441813326,1370.130054634664,55.929773629870674,8.023341593109556,1.0
27.450000000000045,36.35000000000002,1495.0,36.5,5.713874345549738,0.0
29.05000000000001,38.75,1597.0,35.8,5.9866596858638745,0.0
28.75,37.85000000000002,1672.0,29.9,5.234848167539266,0.0
29.55000000000001,37.565802348935506,1281.314823829839,55.04209882553226,7.385052803974947,1.0
25.350000000000023,35.950000000000045,2051.0,19.0,4.080523560209424,0.0
24.150000000000038,35.25,1531.0,35.6,5.707183246073298,0.0
28.969938129303717,37.951889579805965,1383.413422141324,50.44627797578776,7.301740647234742,1.0
25.55000000000001,36.450000000000045,1654.0,34.3,5.940544502617801,0.0
29.498384056155814,38.56772825270098,1576.261378790212,39.09325344710958,6.371264088403656,1.0
27.496194435364906,36.619555482919004,1372.60889034162,55.77641505958292,8.009299824244211,1.0
27.55000000000001,36.450000000000045,1390.0,48.5,7.059162303664921,0.0
25.75,36.450000000000045,1546.0,35.3,5.714534031413612,0.0
27.150000000000038,38.450000000000045,1427.0,56.2,8.397633507853405,0.0
26.024812824015587,35.644295450206606,1382.1377807639767,52.83756287174289,7.649112094722611,1.0
25.950000000000045,37.25,1405.0,53.6,7.88565445026178,0.0
30.850000000000023,39.85000000000002,1701.0,30.4,5.414701570680628,0.0
30.61130539673426,39.015656719181735,1319.5345693307033,55.949186026915015,7.714051020307545,1.0
29.871183219923235,38.65081601374015,1369.6028560480904,56.73563432649027,8.135426299639631,1.0
25.455661026963043,35.71117217350491,2007.2271128251255,36.173626096139586,6.082550032817913,1.0
30.154613598083536,38.70090697955323,1366.9720036102294,54.84167978338623,7.8496742600408655,1.0
29.71927637404477,39.23268090648882,1407.5361812977633,53.86927637404473,7.939311462056021,1.0
29.599414947505593,38.12617855930055,1329.623537368764,58.67086236098059,8.165087139819075,1.0
28.048711917318876,37.03429155452539,1335.1793906771018,66.7561419151919,9.319956866836987,1.0
27.966092527053128,36.95376253689057,1387.2722128812027,49.05444257624051,7.12946343541577,1.0
26.05000000000001,35.35000000000002,1342.0,47.5,6.674869109947644,0.0
27.24286570072448,36.86272298824664,1365.6480377034297,65.07526758589594,9.305270967129397,1.0
26.850000000000023,35.85000000000002,1622.0,31.8,5.401005235602094,0.0
29.971497484548422,38.603397652245164,1372.4355075463548,53.48349413061288,7.685256608615367,1.0
26.25,36.150000000000034,1439.0,49.7,7.48882722513089,0.0
25.950000000000045,35.150000000000034,1424.0,43.4,6.471371727748691,0.0
29.450000000000045,37.25,1409.0,53.3,7.863842931937173,0.0
28.040530660920894,37.276118598796856,1473.2871968255429,42.11852257114766,6.436005822271408,1.0
28.850000000000023,36.75,1735.0,27.2,4.941570680628272,0.0
27.37011586281805,36.383140228636655,1383.7279264018264,47.360347588454026,6.861923961783439,1.0
27.357254952837277,36.404575078604616,1384.3281022009292,47.3217648585117,6.859283547385291,1.0
28.059672420007868,36.73132033158513,1372.298874694638,50.134953746348344,7.199876828849542,1.0
29.443064454301116,39.025070059022916,1409.7403923305283,53.089221386512406,7.837808940768614,1.0
26.05000000000001,37.35000000000002,1329.0,48.9,6.805036649214659,0.0
28.042793624846126,38.031633876899456,1404.519329132444,56.003428094969074,8.232156151513363,1.0
30.74321762656888,39.820007195686784,1273.7927697666605,67.4993201507867,8.999559874635557,1.0
30.450000000000045,38.75,1544.0,37.1,5.998157068062827,0.0
29.150000000000038,38.25,1372.0,46.0,6.608586387434555,0.0
26.468714080543705,36.34491107491786,1392.5269493633377,49.57244874149156,7.226410732039285,1.0
28.25,37.950000000000045,1445.0,41.4,6.264188481675393,0.0
30.499611307664214,39.29531666266135,1280.1640119533981,64.98830117130784,8.702197303514119,1.0
30.371917940702687,38.482876911054014,1327.1917843989722,53.14520514824331,7.384712016364751,1.0
26.350000000000023,37.650000000000034,1600.0,32.4,5.428272251308901,0.0
28.25,37.35000000000002,1421.0,43.8,6.517256544502617,0.0
30.41172022053233,39.05956994486694,1372.9139889733858,54.56172022053229,7.8436744533107765,1.0
27.05000000000001,37.25,1501.0,42.9,6.7427120418848165,0.0
26.450000000000045,36.05000000000001,1597.0,36.3,6.0702722513089,0.0
24.150000000000038,35.05000000000001,1653.0,31.4,5.4349947643979055,0.0
25.650000000000038,36.950000000000045,1380.0,44.0,6.358115183246073,0.0
29.350000000000023,38.35000000000002,1655.0,32.3,5.597539267015706,0.0
27.023082368852876,36.565584926019554,1396.0779246300979,47.27473055149058,6.909461076951564,1.0
27.73478349483745,36.474829074871636,1376.4027348020538,48.784099794323964,7.028524554731001,1.0
25.64167658099406,35.93806183462956,1474.7629015302575,52.108703898377826,7.882314912648432,1.0
27.59840096588383,36.81301313386128,1324.6210024147094,71.23973143304232,9.88001374289039,1.0
24.55000000000001,34.150000000000034,1514.0,38.6,6.119413612565445,0.0
29.05623509015527,37.63575809061593,1357.3056218215322,57.09938673137698,8.11644246206212,1.0
24.350000000000023,35.650000000000034,1430.0,49.4,7.397068062827225,0.0
29.2919701796724,37.028831582576345,1295.7846492740139,55.974089460982846,7.593523261778387,1.0
25.602964868100518,36.1820862709794,1394.681309952018,59.34835461631386,8.662185756401003,1.0
26.55000000000001,36.450000000000045,1553.0,41.0,6.667329842931937,0.0
30.17277819183044,38.79125964570838,1371.8316654245089,53.953149114270914,7.749670650248382,1.0
28.850000000000023,36.75,1606.0,34.5,5.801780104712042,0.0
27.05000000000001,38.35000000000002,1515.0,36.8,5.837905759162303,0.0
27.75,37.650000000000034,1477.0,38.4,5.938931937172774,0.0
29.671634407518617,38.173572579934095,1329.8040860187964,58.21723387777377,8.103192982969954,1.0
26.05000000000001,35.650000000000034,1908.0,21.3,4.255539267015707,0.0
25.75,35.35000000000002,1415.0,54.0,8.001047120418848,0.0
30.592725763432288,39.5750321786442,1271.791613035593,65.90851567898372,8.776257816224705,1.0
25.91881415967206,35.59924601786061,1382.296778760492,53.22710796320535,7.706439613193929,1.0
27.864906513755088,36.884048415343244,1312.5316276481826,68.63393820689083,9.449274733672617,1.0
30.113100229600708,38.502423463440394,1336.6602642175926,54.534979035677075,7.638210191511064,1.0
29.631549258075182,38.082740032270635,1359.839308064661,55.26964151612033,7.8696607451507505,1.0
27.754401643995806,37.18956700434324,1399.4615752243221,47.289031733724634,6.931435610375062,1.0
30.75,39.55000000000001,1401.0,50.0,7.335078534031414,0.0
29.05000000000001,37.950000000000045,1426.0,50.6,7.555560209424084,0.0
27.25,36.650000000000034,1448.0,39.7,6.019434554973823,0.0
29.05000000000001,38.450000000000045,1594.0,36.8,6.142324607329843,0.0
23.25,34.150000000000034,1540.0,37.4,6.030994764397906,0.0
29.23815267985783,38.00661985191944,1345.9930380815167,58.20975874459717,8.214570055971357,1.0
27.18088635116733,36.69852274805451,1392.5586369455264,46.792659053501886,6.823074119286772,1.0
25.450000000000045,36.25,1439.0,47.1,7.097057591623037,0.0
27.54813127991116,37.0350502392892,1364.2989952142163,64.96923654427329,9.280866054302143,1.0
23.25,34.35000000000002,1403.0,52.8,7.756900523560208,0.0
29.150000000000038,38.450000000000045,1441.0,53.9,8.132973821989529,0.0
27.350000000000023,36.85000000000002,1358.0,60.4,8.588816753926702,0.0
28.266615200203642,37.16240146451722,1361.508736270151,56.74864688790092,8.093650204149116,1.0
28.088774779164464,36.650000000000034,1302.3292731445097,65.16599394863411,8.904507155934239,1.0
29.150000000000038,38.55000000000001,1456.0,45.4,6.92171727748691,0.0
27.38288719628185,36.58556401859091,1391.4091766320907,46.45908233679092,6.768294746825595,1.0
26.711204272733895,35.93601181591189,1381.1081935908992,50.315074297703106,7.277889318486209,1.0
24.150000000000038,34.75,1461.0,37.5,5.736910994764398,0.0
27.24604647501216,36.589922541646466,1389.5178311661011,46.988139425036366,6.836451845236345,1.0
27.75,37.55000000000001,1656.0,30.7,5.323476439790576,0.0
27.55000000000001,39.25,1457.0,47.2,7.201089005235603,0.0
26.55000000000001,36.150000000000034,1494.0,37.8,5.913424083769633,0.0
29.795198930009533,38.254661797818756,1330.1129973250238,57.441094220877716,7.99729462905454,1.0
24.950000000000045,35.150000000000034,1530.0,42.0,6.728795811518324,0.0
30.450000000000045,39.25,1436.0,45.6,6.856712041884816,0.0
28.93872798359933,37.81316438277926,1565.346633958111,37.77439530824472,6.126135050632119,1.0
29.63871439241047,37.383071588615685,1307.3952885950823,54.97821401897386,7.525947749080808,1.0
30.650000000000038,40.05000000000001,1379.0,50.2,7.248774869109948,0.0
27.650000000000038,36.75,2041.0,19.2,4.103371727748691,0.0
27.442792890325688,36.286035548371785,1381.2252086446408,47.47747913553592,6.866508720819747,1.0
27.850000000000023,38.150000000000034,1597.0,39.2,6.555225130890053,0.0
27.500058312348077,36.6504664987844,1371.9906700243123,56.46032128560457,8.103898861436848,1.0
25.450000000000045,36.35000000000002,1420.0,50.4,7.494031413612565,0.0
24.55000000000001,35.05000000000001,1526.0,40.1,6.407602094240837,0.0
27.350000000000023,36.85000000000002,1495.0,47.4,7.42020942408377,0.0
25.950000000000045,35.05000000000001,1450.0,46.1,6.999476439790576,0.0
29.469576483206502,37.84964706933874,1353.6084703358704,55.22098820585154,7.8276048579932,1.0
28.25,37.55000000000001,1329.0,52.0,7.236439790575917,0.0
29.1426459660455,37.01150384040915,1288.9515236672735,56.50813444481812,7.623262553574084,1.0
29.650000000000038,37.85000000000002,1436.0,43.5,6.540942408376964,0.0
29.150000000000038,38.75,1374.0,52.4,7.539015706806282,0.0
25.950000000000045,36.85000000000002,1431.0,49.5,7.417225130890053,0.0
28.75,37.85000000000002,1871.0,26.0,5.093821989528796,0.0
28.15326108802896,36.869071205826096,1317.062745148841,66.37391129576847,9.161897600818165,1.0
30.350000000000023,38.55000000000001,1584.0,32.7,5.423748691099477,0.0
28.75,37.85000000000002,1291.0,63.6,8.59765445026178,0.0
28.084966590624944,37.35314773468747,1358.2936897000006,63.05314031937528,8.974215795059468,1.0
27.54769821784251,37.03158574273998,1364.3682851452008,64.89258455812168,9.270263425150738,1.0
24.950000000000045,34.85000000000002,1570.0,35.3,5.803246073298428,0.0
29.55000000000001,37.950000000000045,1418.0,43.4,6.444104712041884,0.0
28.150000000000038,37.25,1538.0,38.4,6.184209424083769,0.0
29.05000000000001,37.75,1522.0,35.9,5.72144502617801,0.0
27.650000000000038,37.450000000000045,1465.0,44.1,6.765078534031414,0.0
26.950000000000045,36.150000000000034,1448.0,45.8,6.944335078534031,0.0
29.75,37.85000000000002,1452.0,58.3,8.864041884816753,0.0
25.650000000000038,36.650000000000034,1490.0,35.9,5.601151832460733,0.0
25.650000000000038,36.650000000000034,1563.0,38.8,6.35019895287958,0.0
25.05000000000001,35.85000000000002,1371.0,55.7,7.996303664921466,0.0
30.55000000000001,39.650000000000034,1488.0,42.8,6.668732984293193,0.0
30.499131750416744,38.90260474874986,1351.8386173374809,53.66649674208241,7.598634781893217,1.0
30.066614580417895,38.69217360839,1372.1501562587464,53.705434020974984,7.715696071274664,1.0
23.75,34.85000000000002,1318.0,53.5,7.3835602094240835,0.0
26.650000000000038,38.150000000000034,1785.0,25.4,4.747539267015707,0.0
30.170909598609203,38.53518210587854,1336.0436309481686,54.292179685841404,7.600129051566091,1.0
25.55000000000001,36.650000000000034,1422.0,40.7,6.060251308900524,0.0
28.21510070651256,36.650000000000034,1298.6237126089657,63.8606260327038,8.701299225109274,1.0
30.150000000000038,38.150000000000034,1502.0,39.5,6.212460732984293,0.0
27.05000000000001,38.35000000000002,1432.0,43.6,6.537717277486912,0.0
25.650000000000038,36.950000000000045,1704.0,30.7,5.477780104712042,0.0
29.106278515235157,36.869667298772995,1289.1528041155407,56.53116445429458,7.629856051170147,1.0
27.99680525809631,37.339081918675674,1480.5214068054884,42.17143275018082,6.4673626856398805,1.0
24.839439620264507,35.39721928064908,1378.5444703302883,63.31666313677888,9.13822502828726,1.0
25.75797852611441,36.03370048107353,1381.054331729755,59.7612236212742,8.644923816914204,1.0
28.150000000000038,36.950000000000045,1469.0,39.7,6.106732984293194,0.0
29.504862240224224,37.8790518668535,1352.902755195516,55.13865477281019,7.812020007406734,1.0
30.350000000000023,38.35000000000002,1629.0,33.5,5.714293193717277,0.0
27.445774998742444,36.27112500628802,1380.7182502137925,47.528174978620754,6.8713978173099175,1.0
25.75,36.55000000000001,1407.0,48.6,7.160230366492146,0.0
24.471807764678893,35.12640438007526,1388.8820219003762,58.00316734852994,8.431903115213588,1.0
30.02137792717709,38.54344664120926,1365.1551535524145,54.950690786855134,7.854765245124335,1.0
26.55000000000001,36.05000000000001,1691.0,27.7,4.904785340314136,0.0
25.266271579820028,35.71760315845572,1382.1079894718143,60.302101262198015,8.729445924038483,1.0
30.23918334793999,38.90306718189755,1372.4693281810246,54.095317711735014,7.773120231292414,1.0
29.588175825465214,37.72047844701272,1274.8825359216455,55.39937786640521,7.395408245433668,1.0
27.55000000000001,37.650000000000034,1518.0,40.1,6.374010471204189,0.0
28.350000000000023,37.55000000000001,1394.0,46.7,6.816732984293194,0.0
28.405227839909255,37.38258860440916,1360.198987378181,60.64375953827192,8.639490241852561,1.0
29.25,38.85000000000002,1457.0,43.4,6.621340314136125,0.0
28.650000000000038,38.05000000000001,1451.0,39.4,5.986324607329843,0.0
27.69529639785422,37.279119112906265,1376.9029362903125,57.6301739623604,8.311908003485087,1.0
27.55000000000001,37.35000000000002,1567.0,38.7,6.350041884816754,0.0
25.55000000000001,36.05000000000001,1449.0,42.3,6.418083769633507,0.0
30.011616235446596,39.15959594113837,1392.9191882276723,54.16161623544655,7.898934888528377,1.0
27.450000000000045,38.55000000000001,1535.0,33.3,5.35240837696335,0.0
29.450000000000045,37.85000000000002,1438.0,51.0,7.679371727748691,0.0
27.780314038495725,36.59682974042047,1421.124097792712,45.419927345928514,6.711431277638811,1.0
29.77973536521802,37.594603047827015,1311.2028548608862,54.62566158695498,7.4987831227376915,1.0
23.69041084101722,34.6803923205517,1384.777571994828,62.02291631882766,8.994336886241683,1.0
25.850000000000023,36.85000000000002,1569.0,34.3,5.635256544502617,0.0
29.05000000000001,37.950000000000045,1553.0,34.1,5.545267015706807,0.0
29.25,38.75,1366.0,47.3,6.765633507853403,0.0
29.17727692664134,38.75758013191803,1637.9070752121715,45.7243141634557,7.059834329565633,1.0
23.947643634017698,34.85344124025468,1383.3297170857588,62.6641294883056,9.076242303297551,1.0
29.150000000000038,38.25,1443.0,44.1,6.663486910994765,0.0
26.05000000000001,35.650000000000034,1440.0,39.1,5.895706806282723,0.0
28.61333963595355,38.17014545411826,1908.596974742306,36.09038544753946,5.999243470490021,1.0
27.033304106071327,37.266375693312106,1400.4488068793198,57.387405661031295,8.41008272840804,1.0
25.850000000000023,36.950000000000045,1432.0,50.0,7.49738219895288,0.0
29.91357861296448,38.67613054842977,1374.7386945157025,53.31583970982395,7.672315526288161,1.0
27.494677123458136,36.607416987664834,1372.8516602467034,55.507850852084346,7.97215158010326,1.0
29.13163016717002,37.0523288102429,1277.9883559487857,56.37464373644141,7.544387807311856,1.0
25.102818752225353,35.55781631233253,1377.1312164514738,63.50937957479901,9.156530735597139,1.0
30.051580680329973,38.00237102049494,1318.542678368909,53.946048299175104,7.446418029368064,1.0
30.03833014067007,39.1529174648325,1391.5834929664986,54.188330140670026,7.895245292613219,1.0
29.00735598859997,36.874794269428534,1278.8760286528575,56.78297318031445,7.6042290310690746,1.0
30.437172013829095,38.58075802074362,1328.9536443733853,52.98206996542729,7.37214223700105,1.0
27.450000000000045,37.450000000000045,1448.0,44.7,6.777549738219896,0.0
24.55000000000001,34.25,1432.0,40.2,6.027895287958115,0.0
27.043806725458435,37.27433735639588,1400.4911561510419,57.37300690864575,8.408231599613515,1.0
28.334130787323804,37.68979836327957,1375.5340054557348,56.92745613394386,8.202095382149666,1.0
27.850000000000023,37.25,1512.0,44.9,7.108774869109948,0.0
27.05000000000001,38.450000000000045,1496.0,41.1,6.4382827225130885,0.0
29.55000000000001,37.40084800436925,1293.6863996723073,55.124575997815384,7.467573158023662,1.0
30.096542322499424,38.427168079229496,1290.7058161807847,60.83359009345543,8.210183671409546,1.0
24.450000000000045,35.450000000000045,1480.0,39.8,6.167958115183246,0.0
24.94280443893233,35.18444188654623,1383.7607933416016,56.81394368692385,8.23429735216091,1.0
27.650000000000038,38.05000000000001,2237.0,17.0,3.982094240837697,0.0
26.150000000000038,35.55000000000001,1408.0,44.4,6.546094240837696,0.0
29.600495636331402,37.74322271322721,1274.844628811288,55.528262041620685,7.4123429989026945,1.0
26.450000000000045,37.75,1679.0,31.2,5.485319371727749,0.0
29.244764826968005,38.15579325871818,1381.1084240318817,51.21756580471656,7.401388416893169,1.0
29.42476613373473,38.335443062906,1378.14556937094,52.14565225954669,7.520982967273445,1.0
24.37553518905966,35.07209677331569,1388.6104838665783,58.40800587164672,8.48935260184066,1.0
29.75,39.150000000000034,1509.0,46.8,7.394890052356021,0.0
28.350000000000023,37.650000000000034,1474.0,38.7,5.97317277486911,0.0
28.850000000000023,37.75,1679.0,29.0,5.098534031413613,0.0
27.75,38.150000000000034,1295.0,58.9,7.986963350785341,0.0
27.385597754728057,36.7211955094561,1331.1195509456068,71.46508419769872,9.956510801518453,1.0
23.850000000000023,34.950000000000045,1517.0,41.4,6.576314136125654,0.0
29.08026950755534,37.77158487371828,1375.1091914773342,51.403962184295686,7.400044991517329,1.0
29.239793200009572,38.18984243810252,1605.7771535248621,35.5511324761383,5.952551429363399,1.0
27.55000000000001,38.55000000000001,1864.0,23.6,4.606324607329843,0.0
28.938175716827498,37.08313883186205,1310.2839369910353,60.094594265380124,8.25215875699146,1.0
27.385428093420526,37.07991806005603,1377.5669397998133,57.97102909723747,8.36517290490481,1.0
27.63269605986314,36.727098925417245,1321.558534028455,70.53843152109506,9.76524758243985,1.0
28.044757435451583,36.9657988342962,1308.525857119488,67.17878074952827,9.224463649627985,1.0
25.150000000000038,36.05000000000001,1486.0,42.4,6.597528795811519,0.0
25.597017414143288,35.761138028491075,1392.0556901424554,53.271516514884766,7.760447965148584,1.0
27.51671505308011,36.94397458405826,2449.7673365559926,15.418656884786467,3.730137588820299,1.0
28.350000000000023,37.75,1524.0,40.4,6.447078534031413,0.0
29.55000000000001,37.373973397804626,1295.701995164654,55.13801330109769,7.481017496543294,1.0
29.55000000000001,38.950000000000045,1603.0,32.5,5.455235602094241,0.0
25.55000000000001,35.35000000000002,1572.0,35.6,5.860020942408378,0.0
30.55000000000001,39.450000000000045,1514.0,35.5,5.627958115183247,0.0
29.350000000000023,37.950000000000045,1850.0,23.3,4.513612565445026,0.0
27.950000000000045,37.450000000000045,1407.0,43.9,6.467780104712041,0.0
30.950000000000045,40.05000000000001,1586.0,34.6,5.746136125654451,0.0
27.450000000000045,36.85000000000002,1419.0,42.4,6.300062827225131,0.0
27.55000000000001,36.55000000000001,1623.0,32.7,5.557287958115184,0.0
