转速（rpm）,扭矩（Nm）,功率（KW）,使用时长（min）,是否发生故障
1320.8048820249567,62.0166952446447,8.574293869599838,59.795493515424596,1.0
1309.0,56.2,7.703225130890052,119.0,0.0
1270.7230032248196,64.49953661699826,8.581907151256242,204.38498387590153,1.0
1256.2885870486316,70.76913036109471,9.309391261188367,136.11412951368393,1.0
1268.1956888108825,66.93432098287988,8.888359594842914,190.1741328652953,1.0
1493.0,40.3,6.300303664921465,185.0,0.0
1701.0,30.4,5.414701570680628,55.0,0.0
1260.0633885898153,64.08493714605484,8.456035597081833,19.53765713486288,1.0
1515.2629153503628,35.46971865127722,5.628130272864436,210.21909612530246,1.0
1481.0,37.5,5.81544502617801,193.0,0.0
1651.0,32.5,5.618586387434555,195.0,0.0
1368.0,51.8,7.420146596858638,5.0,0.0
1312.0408654344817,52.21838944551682,7.1741274953335346,40.04378439408765,1.0
1610.0,31.7,5.344188481675393,155.0,0.0
1704.0,27.3,4.871120418848168,65.0,0.0
1312.833082441532,68.35158061834862,9.396161279538063,63.995483947575345,1.0
1954.0,24.8,5.074261780104712,13.0,0.0
2707.252559701509,10.172958783007273,2.8787820307401795,133.76224730195636,1.0
1273.1308515769158,67.34765936923372,8.975709255382544,187.1891112081474,1.0
1386.1130340223576,59.77287648694241,8.684922101088867,13.692134576466792,1.0
1384.0,50.5,7.318534031413613,38.0,0.0
1443.317030086756,59.75991647562047,9.03158492523267,164.5335501405669,1.0
1708.0,29.8,5.329675392670158,42.0,0.0
1889.0,23.5,4.648324607329843,198.0,0.0
1265.0370882893294,61.317831111478,8.123868345284935,92.32810090209082,1.0
1324.577411896407,61.52112940517965,8.532609714750926,44.9929412176272,1.0
1443.1892799005325,60.72169192291262,9.176490623935445,158.59380087034134,1.0
1447.0,49.0,7.424397905759163,61.0,0.0
1555.0,36.6,5.959476439790576,104.0,0.0
1305.0187345000568,57.87957571018078,7.9106252150208025,215.78501239995452,1.0
1869.0,22.9,4.481685863874345,18.0,0.0
1462.0,46.8,7.164565445026177,4.0,0.0
1611.0,35.6,6.005403141361257,117.0,0.0
1554.0,47.7,7.76186387434555,84.0,0.0
1316.5426402896371,57.583671352779184,7.923339860927483,149.88747874399436,1.0
1351.0,46.9,6.6347539267015705,165.0,0.0
1559.0,31.8,5.191225130890053,195.0,0.0
1408.0,44.4,6.546094240837696,106.0,0.0
1312.8658707651662,59.78964184432474,8.220172023372243,198.82470153693728,1.0
1269.600136291272,65.31965245725598,8.682727474789939,192.60030665536237,1.0
1355.0116213117124,54.45179344275216,7.726526119168375,206.81606885241595,1.0
1524.03550433239,38.89053217802935,6.206334591718836,213.95857827887843,1.0
1305.1020635332804,58.14456203583155,7.947256658025859,215.7183491733757,1.0
1350.1595495899944,49.009432662967825,6.928933807638561,28.17080984013547,1.0
1356.0,52.6,7.468649214659687,188.0,0.0
1531.0,37.9,6.075905759162304,127.0,0.0
1748.0,28.2,5.161633507853403,2.0,0.0
1563.0,34.4,5.630073298429319,124.0,0.0
2842.378092154864,5.230226486725768,1.5540760811716,169.9878924513357,1.0
1403.0,54.1,7.947884816753927,179.0,0.0
1647.0,33.3,5.742942408376964,85.0,0.0
1357.1426655821165,48.979117932032565,6.960447363789523,233.25292407804628,1.0
1721.0,27.2,4.901696335078534,5.0,0.0
1393.0,48.4,7.059811518324607,35.0,0.0
1447.92808678528,46.2986429987836,7.02076346573342,211.96404339263992,1.0
1374.3133207512863,56.51435283550623,8.132186395686793,213.73499056346472,1.0
1263.1375202335307,60.64845951086324,8.021817354774909,90.15716598117807,1.0
1277.7522425260981,59.97268791571061,8.026516371431466,188.43581810542634,1.0
1360.5155560014698,46.77644520249879,6.664013559776526,108.17999799338556,1.0
1359.9876391341754,50.30647685550075,7.162409197465777,62.80988869265973,1.0
1320.0,47.4,6.551623036649215,210.0,0.0
1417.0,40.6,6.024104712041885,121.0,0.0
1375.0,46.2,6.651832460732985,98.0,0.0
1344.616959696114,48.74473627349749,6.863060852057176,97.93567756891122,1.0
1336.718255428044,56.240872285978014,7.872037553015069,204.30953256826388,1.0
1354.3636920111815,51.27763778771178,7.272561794909259,35.37060368714703,1.0
1392.4550897861168,58.58176979678961,8.541471751322758,193.63606122993508,1.0
1470.1117076529974,42.76816764900915,6.578886623142374,220.2402147550791,1.0
1410.0,51.6,7.618429319371728,47.0,0.0
2622.4388376910065,12.133992735568789,3.3320432260538007,73.10617476652892,1.0
1355.0,45.8,6.498324607329842,60.0,0.0
1590.0,39.9,6.643036649214659,58.0,0.0
1686.0,27.9,4.925591623036649,135.0,0.0
1426.0,45.5,6.794031413612565,16.0,0.0
1619.0,34.7,5.882649214659686,33.0,0.0
2480.7722529728862,13.341636779518188,3.465614160030743,145.92517155125276,1.0
1276.8008168392053,65.46314498143425,8.755854204881405,105.77236210194891,1.0
1231.3006902456732,62.49029815509591,8.055098860735773,213.34574824182732,1.0
1334.5621692435545,53.8653218065917,7.529632365266745,206.40630512607424,1.0
1351.8608440091907,56.60844502302778,8.01455683101824,187.0,1.0
1568.0,39.6,6.50186387434555,85.0,0.0
1341.121769633201,56.216082635296516,7.894032669128881,187.0,1.0
1610.0,33.7,5.681361256544504,212.0,0.0
1304.1247799418097,62.05481128273201,8.473377656694927,218.28163510183293,1.0
1435.0,44.2,6.641570680628273,16.0,0.0
1452.0,39.8,6.051267015706806,21.0,0.0
1585.0,35.9,5.958272251308901,185.0,0.0
1444.359899321039,48.1509615294984,7.286328963750021,193.7850413340663,1.0
1488.0,38.4,5.983162303664921,51.0,0.0
1760.0,26.9,4.957486910994764,193.0,0.0
1395.438469545777,60.33650996391328,8.820031620712767,131.17100201615995,1.0
1407.0,47.1,6.93923560209424,153.0,0.0
1793.0,29.3,5.50103664921466,157.0,0.0
2079.177435401683,17.996356082846326,3.8592981144137415,124.7017786844976,1.0
1550.0,33.7,5.469633507853404,174.0,0.0
1379.0,56.859056525068944,8.210328685661787,204.42671949186877,1.0
1375.6552233662,54.43440378238984,7.840944348573513,214.74141752465007,1.0
1307.9453296601125,53.48006868693809,7.3244458338060765,86.0,1.0
1465.0,39.7,6.090104712041885,72.0,0.0
1460.0,39.6,6.054031413612566,162.0,0.0
1373.6235594252,52.525699707759955,7.554446250719266,225.0016463711999,1.0
1351.0,48.6,6.87524607329843,110.0,0.0
1318.335828421999,61.833208578900056,8.535583453474334,43.04244638187467,1.0
1382.0,49.3,7.134303664921465,177.0,0.0
1564.0,34.1,5.584544502617801,150.0,0.0
1360.6655622788312,48.21738451875975,6.869655216692766,36.00331316350654,1.0
1333.0,51.2,7.14655497382199,40.0,0.0
1484.0,39.2,6.091392670157068,8.0,0.0
1390.7209970006857,54.46412818580243,7.932010119684664,217.51992878566531,1.0
1724.0,26.4,4.765821989528796,100.0,0.0
1314.5914528504422,57.542677996873074,7.924815371704786,88.53048428348076,1.0
1535.0,38.1,6.123926701570681,160.0,0.0
1384.9672985474936,56.388009467414285,8.177551905093502,202.0272512104221,1.0
1514.8174132190404,35.436305991428036,5.621176007919211,209.84784434920041,1.0
2637.898392167768,12.124777217449829,3.346691533484123,124.32477721744982,1.0
1407.0,45.1,6.644575916230367,51.0,0.0
1515.7648410298511,47.24284443532276,7.497420640050851,226.34284443532275,1.0
1365.0,46.9,6.703507853403141,73.0,0.0
1606.0,33.5,5.633612565445026,135.0,0.0
1361.3588703038906,48.353627638170266,6.892971381915316,103.12903756887516,1.0
1292.8401918414495,63.81133551174708,8.639551975835962,222.90204490353113,1.0
2211.0,15.4,3.56538219895288,203.0,0.0
1383.85080638921,47.5641129718691,6.891808192355997,205.98790338805424,1.0
2780.647719096112,7.3117426967962755,2.121347767091408,21.882573032037246,1.0
1311.9723814968095,73.15258024831381,10.049696333372207,48.75143347128546,1.0
1481.0,40.0,6.203141361256544,100.0,0.0
1441.0371992691482,44.87658867179805,6.771663747890685,206.54922850321782,1.0
1438.0,49.0,7.378219895287958,61.0,0.0
1597.168815679942,36.573104231582754,6.114111146416331,221.69241692633102,1.0
1370.8695584014497,53.59129344231945,7.6928861742966825,227.4782336057986,1.0
1710.0,27.2,4.870366492146597,14.0,0.0
1311.1758310034327,60.248462255608544,8.272112584183816,41.58247903089364,1.0
1367.4168231809276,52.87591755718657,7.572530431879596,229.88588253635393,1.0
1263.4645534153879,70.75837633335635,9.346321833401223,0.8364356790208709,1.0
1445.0,36.4,5.507643979057591,105.0,0.0
1280.2199785029782,66.79919226107218,8.95977909209858,70.71362407666433,1.0
1339.2973229137901,58.08910209311372,8.14637367423847,203.29732291379008,1.0
1572.0,32.0,5.267434554973822,173.0,0.0
2486.371873221739,13.223750037437071,3.442647847607505,97.2968904427917,1.0
1313.8283662026356,58.17266292860976,8.00375837349732,41.21891080175709,1.0
1459.830756486216,52.39722528907287,8.010528655463334,208.0,1.0
1313.106584197834,59.822571827509144,8.225968574463895,41.05329209891702,1.0
1284.68647907912,62.65643376575841,8.428591044279171,182.97909860527466,1.0
1585.0,32.3,5.360785340314135,50.0,0.0
1951.0,21.3,4.351445026178011,44.0,0.0
1314.6002131939106,62.63478147624174,8.621567156470835,197.20042638782098,1.0
1311.311668089232,55.77932593599378,7.658949254067618,40.0,1.0
1304.3702072530896,68.31364359678342,9.334026873555212,54.44985196207894,1.0
1337.8739817249545,60.526289815057716,8.478491795122173,203.3753394250152,1.0
1519.0,36.9,5.869225130890052,41.0,0.0
1291.3320450882231,65.39937198050882,8.843899452808254,15.334943639720992,1.0
1794.0,26.1,4.902973821989529,7.0,0.0
1365.5348047101813,55.08675760836781,7.8765074026356325,202.32597644909322,1.0
1633.0,39.5,6.754293193717277,0.0,0.0
1325.0136287024616,45.12896099273062,6.2614244831225125,207.99659282438463,1.0
1376.1960745627218,53.919607456272175,7.770053099594768,214.4771344994086,1.0
1463.0,38.9,5.959235602094241,160.0,0.0
1255.6615840988304,71.27073272093558,9.370752199081988,142.38415901169483,1.0
2581.129015977359,12.602193776316978,3.405318588181332,118.50065265041496,1.0
1402.2027046670478,51.01553729937129,7.489902958426199,207.69932383323808,1.0
1446.6131617864844,49.221187518511805,7.4573087047926565,221.4670955337888,1.0
1402.5351243255104,59.88539964027224,8.795395152404408,189.41081261241493,1.0
1349.5891533543165,47.52392768902878,6.716026216659498,108.28216932913668,1.0
1542.0,35.5,5.732041884816754,191.0,0.0
1566.0,30.1,4.935769633507854,128.0,0.0
1382.0,52.4,7.582910994764398,13.0,0.0
1444.4702426093397,47.399706217938814,7.17058387499627,226.82439347665053,1.0
1462.0,49.7,7.608523560209425,132.0,0.0
1371.1376030153,58.978883919890144,8.468121678277397,210.8501373537335,1.0
1372.356758941482,53.14100279985166,7.636093768507572,226.44941835259215,1.0
1265.9489313546387,62.00425302601846,8.221944096910871,90.56170121040738,1.0
1266.0608642953316,62.18841545855889,8.242704273940806,195.97971190155616,1.0
1516.0,39.5,6.2703664921465965,23.0,0.0
1554.0,42.0,6.83434554973822,58.0,0.0
2076.0,18.7,4.065047120418848,103.0,0.0
1385.0,53.747595796105884,7.794808395560906,202.26261427761327,1.0
1444.0,47.7,7.2124397905759166,161.0,0.0
1444.0,51.2,7.74165445026178,174.0,0.0
1289.8927836982077,62.67140898618872,8.465594092563165,215.0357387672641,1.0
1338.974998000702,55.50431780013401,7.782287512567246,204.27954599980856,1.0
1400.0576887311502,56.863476202284694,8.336327139890003,202.34613238690045,1.0
1326.4477872035618,60.8074340760821,8.44525960656455,93.44778720356172,1.0
1423.0,40.2,5.990010471204189,63.0,0.0
1354.858841055948,48.74784547412641,6.916139503050146,36.85884105594809,1.0
1282.2526196058782,70.35331100318278,9.446542406828017,92.1498325238709,1.0
1619.0,30.9,5.238439790575916,142.0,0.0
1567.6392188328102,38.929685928390874,6.390266412937383,214.83098448265326,1.0
1397.2472236936771,58.155802338339804,8.50857635858907,190.97376461462378,1.0
1308.516419133943,52.01557513062051,7.127301243240354,42.254081736860456,1.0
1407.0,40.5,5.966858638743456,87.0,0.0
1311.0688464669724,63.507529448921765,8.719187873663136,193.16394191628456,1.0
1402.076193379111,61.238559613058676,8.99170887587858,127.9372391229972,1.0
1495.9153693401074,43.776507147220315,6.857846299523024,226.4075853807523,1.0
1379.310404042114,53.45503029892622,7.720478084984372,209.7936363790267,1.0
1701.0,27.2,4.844732984293193,4.0,0.0
1597.0,31.8,5.317759162303664,73.0,0.0
1503.0,38.2,6.0120000000000005,120.0,0.0
1378.9841915883942,43.32472038068113,6.260264404625427,31.4052879228691,1.0
1366.560100992237,51.889511752952,7.4253979822299625,201.49360264596527,1.0
1308.926394034226,71.56024331362264,9.8097653562243,47.04406893087103,1.0
1395.0,48.3,7.055340314136125,80.0,0.0
1379.0,55.414347668930205,8.001715752403639,205.82482483651916,1.0
1605.0,34.2,5.747748691099477,94.0,0.0
1651.0,33.3,5.75689005235602,0.0,0.0
1335.0296851517312,57.13859069725061,7.98761803075295,193.8515742413438,1.0
1647.5988597108537,28.465592463756497,4.905979166613591,232.32796231878248,1.0
1313.0802607561297,51.77192790859942,7.116871434638963,83.8398619526372,1.0
2799.2235459438066,6.692548468539776,1.9379763201553086,36.489201768536134,1.0
1335.0636761189878,57.18277895468418,7.994002993701808,193.68161940506084,1.0
1331.833889324133,62.09873234097668,8.654427399223504,172.0,1.0
1271.193412526463,61.660091794288356,8.207221633540609,191.5473002117027,1.0
1365.4252914380302,52.65545742313264,7.528399908831453,218.2126457190151,1.0
1563.0,34.8,5.695539267015707,150.0,0.0
1342.0,50.9,7.152649214659686,60.0,0.0
1455.0459450493347,55.19211176010917,8.416091315544781,86.20730687560558,1.0
1409.0,50.4,7.435979057591622,172.0,0.0
1521.0,38.5,6.131780104712042,142.0,0.0
1452.0,39.7,6.036062827225131,151.0,0.0
2831.3496255015666,5.641259362460835,1.6724728378806946,213.41259362460835,1.0
1449.7178391478544,53.10033685063914,8.068147506267778,83.64192255267064,1.0
1578.7428324374318,37.49181029754883,6.196348374860737,227.36691209209093,1.0
1308.0,55.2,7.560376963350786,87.0,0.0
1629.7658438475755,29.67117472034434,5.064848734105462,226.9459033558679,1.0
1382.2832956174145,49.876994103737445,7.21805146137594,204.81113625505694,1.0
1426.0,38.6,5.7637277486911,16.0,0.0
1759.0,24.6,4.53103664921466,124.0,0.0
1444.9682968030434,42.034873516652254,6.3597582146866,216.6743675832613,1.0
1742.0,26.3,4.797340314136125,24.0,0.0
1459.0,39.7,6.065162303664922,69.0,0.0
1554.0,32.0,5.207120418848168,117.0,0.0
2653.9315866820657,12.163911057444713,3.3801937186497306,22.052451957740047,1.0
1370.9124192238255,53.43749265671142,7.671293913358668,216.38752202986575,1.0
1356.4432316869159,49.981804883489104,7.098966840788032,38.86935973909655,1.0
1268.1732734484942,65.95240233982351,8.75766480747474,185.91441403894106,1.0
1564.0,38.2,6.256,199.0,0.0
1374.7123933422934,55.895790319445325,8.045573017741214,214.03429500672001,1.0
1671.0,31.1,5.441685863874346,170.0,0.0
2668.764662734487,11.021391796249858,3.073501147953571,17.406416621982807,1.0
1399.0,59.0,8.64303664921466,135.0,0.0
1321.8411272334517,52.5017342949721,7.266342091007357,134.42056361672584,1.0
1391.0,45.0,6.554450261780104,123.0,0.0
1318.564652904416,63.98339961581933,8.835843054055987,17.129305808832108,1.0
1260.0,53.6,7.071832460732984,137.0,0.0
1442.8639709832264,57.25514776980766,8.653282331709775,112.04779688258535,1.0
1310.4647957492657,62.34473181733666,8.555796898377318,193.91900531341776,1.0
1675.7371164223568,28.7385412907169,5.040428932970245,158.7698555917372,1.0
1315.4687378414353,57.952077659336474,7.986577459901397,88.82291261381177,1.0
1825.0,24.6,4.701047120418848,142.0,0.0
1354.264242329238,54.93054508402828,7.789657722555419,203.82909204914372,1.0
1373.458084080048,51.501064399973444,7.4064928597761455,161.9763810400903,1.0
1755.0,27.9,5.12717277486911,56.0,0.0
2877.855737127316,4.0765976069968195,1.2271678347335906,80.97179260639102,1.0
1331.9827155837963,57.58155848192998,8.032166935434113,98.11527751588542,1.0
1360.4472300252996,59.05778402023976,8.413927490463895,206.19409624683755,1.0
1260.713491993342,63.83019106693792,8.426158937220597,20.126925332840145,1.0
1311.6294832759447,58.12390576733649,7.983190410899132,40.31474163797239,1.0
1550.0,39.7,6.4434554973822,20.0,0.0
1443.0,45.4,6.859916230366492,187.0,0.0
1566.0,33.1,5.427706806282723,82.0,0.0
1323.2530882480735,44.48858088682568,6.164377674686753,207.12654412403668,1.0
1385.538814529702,56.658630974257,8.22030221923481,201.24565965841708,1.0
1415.0,47.3,7.008324607329843,169.0,0.0
1618.0197523086695,29.00629115064306,4.914453926750872,229.33796442124475,1.0
1461.0,45.4,6.945486910994764,0.0,0.0
1308.1892426058143,57.92171242988423,7.934360592381491,196.243029576743,1.0
1706.0,29.5,5.2698429319371725,107.0,0.0
1363.0550243863674,54.39117805028257,7.762861703168593,154.7362439034081,1.0
2267.0,15.7,3.7269005235602095,181.0,0.0
2318.200072026057,15.656689818405098,3.7874286402027977,211.37840716181213,1.0
1632.0,30.5,5.212146596858639,122.0,0.0
2671.8675640017127,12.1,3.385298170096411,49.35679670105928,1.0
1395.69410917978,58.29385696179733,8.519237644955552,191.8366060112333,1.0
2853.608836686797,4.879705443773434,1.4430986483683084,49.34390685324292,1.0
1311.4053594232635,55.29213099902984,7.592580471374081,40.0,1.0
1636.0,31.3,5.361968586387435,192.0,0.0
1378.1196888486968,53.23165773356648,7.681645182455912,211.40155575651602,1.0
1643.0,36.5,6.279528795811518,55.0,0.0
1348.266145598441,47.78786512358599,6.746629476301784,157.54010722026865,1.0
1719.0,27.3,4.914000000000001,58.0,0.0
1374.9422674853547,51.88518436425625,7.469453198393424,223.49455144530882,1.0
1506.0,40.0,6.307853403141361,50.0,0.0
1361.7390056255892,49.049830855778296,6.994089685154836,229.01014865330234,1.0
1337.425731555157,58.23415235533635,8.156141279073486,203.6297073779372,1.0
1664.0,29.7,5.174952879581151,89.0,0.0
1440.0,45.4,6.84565445026178,177.0,0.0
1367.787025259354,46.739430440111434,6.69302488077353,86.58069624331854,1.0
1533.0,38.5,6.180157068062827,117.0,0.0
1401.2299663363735,48.78768798696348,7.15784774154656,216.4250841590664,1.0
1462.0,42.8,6.552209424083769,68.0,0.0
2029.0,19.9,4.227968586387434,96.0,0.0
1418.0,43.9,6.5183455497382194,129.0,0.0
1968.0,20.4,4.203895287958115,171.0,0.0
1626.0,31.3,5.329193717277487,180.0,0.0
1296.8602353856243,55.950588464060445,7.599931483458133,48.20964692156373,1.0
1318.4071373436404,64.5310163124186,8.9096592754265,30.318386250375717,1.0
1647.0,34.2,5.898157068062828,14.0,0.0
1399.975514639795,57.12203682418455,8.373762450572407,201.70617567753933,1.0
1570.0,34.0,5.589528795811519,31.0,0.0
1413.0,46.5,6.880052356020943,121.0,0.0
1365.0,51.07525626952854,7.300285320199628,221.84156574836098,1.0
1559.0,39.4,6.431895287958115,199.0,0.0
1544.0,31.4,5.076607329842932,192.0,0.0
1270.1737165413638,66.77907635334017,8.88164512963254,207.13141729318093,1.0
1614.0,30.8,5.205361256544503,100.0,0.0
1512.0,40.8,6.459643979057591,137.0,0.0
1311.0,53.2,7.303162303664921,0.0,0.0
2183.0,17.0,3.8859685863874343,110.0,0.0
1585.1613478920751,37.36306921762664,6.200049410636301,224.85227687050656,1.0
1398.0,54.4,7.963476439790575,198.0,0.0
1282.9401943849175,67.99401943849175,9.134317930420236,8.433009358471,1.0
1328.2313875070215,70.31243648399119,9.775043116297553,172.0,1.0
1441.8027845371569,45.10278453715685,6.809369492939919,228.0696134289214,1.0
1496.0,35.2,5.514052356020943,153.0,0.0
1589.0,31.8,5.291120418848168,217.0,0.0
1261.9440357906997,69.47395067107563,9.180556277441058,121.46502236918727,1.0
1583.0,32.6,5.4037486910994765,230.0,0.0
1476.1415918806256,43.81061645381442,6.77209580873814,238.55308226907212,1.0
1365.0,51.40541015730336,7.347474854944407,221.14650493199292,1.0
1370.3533831692635,53.225898239298125,7.636381603655312,156.1119459863864,1.0
1396.0,45.9,6.709570680628272,64.0,0.0
1511.0,41.7,6.597769633507854,186.0,0.0
1602.0,35.9,6.022178010471204,67.0,0.0
1408.0,45.4,6.693528795811518,98.0,0.0
1546.0,43.4,7.025801047120418,29.0,0.0
1398.431074355678,53.158413350474994,7.783989716923464,219.15537177838942,1.0
1533.0,42.8,6.870408376963351,138.0,0.0
1375.2301562195616,58.646031243912326,8.459305156002243,4.272283658528978,1.0
1354.0,53.77000586931737,7.623517062518923,208.08328442235523,1.0
1338.4327765222663,51.806841664430586,7.260355851621569,168.49880683342784,1.0
1497.0,43.6,6.834471204188482,198.0,0.0
1441.0,48.8,7.363434554973822,200.0,0.0
1770.0,24.1,4.466701570680629,112.0,0.0
1308.2763332245022,53.298016726523834,7.301363967449509,86.0,1.0
1357.4598184441152,45.29379455332346,6.4382400208275214,171.87589106646914,1.0
1766.0,28.2,5.214785340314136,207.0,0.0
1296.1285934641253,65.220627542433,8.848992856001477,11.57428130717496,1.0
1764.0,30.8,5.689130890052357,148.0,0.0
1337.3371035311882,51.62043766190424,7.22675437840503,156.5527907437953,1.0
1336.8148878080715,56.192556095964314,7.865851056978551,204.88932684842828,1.0
1376.221355705279,41.93308672607514,6.042248508699028,34.30280611461376,1.0
1341.5038410768002,50.65505770116559,7.113965037448846,93.71318826377136,1.0
1488.0,35.7,5.5624712041884825,177.0,0.0
1453.0,45.1,6.861811518324608,151.0,0.0
1450.0496928475177,62.09006143049645,9.426341955579703,124.8349056608809,1.0
1327.4183315038458,59.73983534576967,8.30291988436792,94.41833150384575,1.0
1262.1986424481113,63.76968493729917,8.427948490240945,20.23693647763787,1.0
1257.2622596861977,69.99019225104193,9.214103884531909,126.37740313802406,1.0
1384.0,45.9,6.651895287958115,121.0,0.0
1534.0,39.3,6.31269109947644,119.0,0.0
1375.132245472792,52.59476173710234,7.572279611397775,229.033061368198,1.0
1361.9035662705326,46.81807747855804,6.676471323653113,29.253023168338654,1.0
1501.320143862731,46.696023177884435,7.341905940542465,232.55995204575635,1.0
1804.0,25.8,4.873633507853404,174.0,0.0
1508.0,37.1,5.858303664921467,92.0,0.0
1607.0,39.5,6.646753926701571,105.0,0.0
1369.1516861749803,56.181039228127446,8.054480798246376,207.73454919378423,1.0
1517.0,41.1,6.528659685863875,167.0,0.0
1359.0,56.9,8.097078534031413,166.0,0.0
1481.0,33.3,5.164115183246073,182.0,0.0
1394.8659239763208,58.36747342432704,8.524922685910072,192.296708902044,1.0
1456.0,45.5,6.93696335078534,51.0,0.0
1359.2883783862642,57.06542341974338,8.122303868207831,67.2883783862642,1.0
1406.0,50.5,7.434869109947644,187.0,0.0
1622.0,33.3,5.6557696335078536,121.0,0.0
1358.4459135251334,58.69603348214,8.348872005803086,66.81530450837778,1.0
1580.406405422615,32.377962764615226,5.340321338965145,223.6044629627438,1.0
1608.0,39.2,6.600376963350786,221.0,0.0
1590.0,37.9,6.310052356020942,98.0,0.0
1601.0,35.2,5.901068062827226,31.0,0.0
2270.6158492142704,15.585358742832966,3.7056273406808393,191.4935957846717,1.0
1384.724402984809,56.20442630585402,8.167679552513485,13.249807836013337,1.0
1267.5916647819515,63.54996921258716,8.43444688868626,20.636419613477898,1.0
1925.0,22.0,4.43455497382199,74.0,0.0
1363.931706141573,66.6219510235955,9.515099849031685,78.33820955355804,1.0
1356.7354685351388,56.088374828110965,7.969487776956137,206.65806643310765,1.0
1342.044340772267,56.085385057262165,7.8810579055614065,187.0,1.0
1397.0857200087805,54.165722011853774,7.924135792359614,214.71430002195143,1.0
1544.0,41.6,6.725696335078534,146.0,0.0
1513.0,42.4,6.717403141361256,124.0,0.0
1614.0,34.1,5.763078534031414,129.0,0.0
1496.0,36.4,5.702031413612565,126.0,0.0
1435.0,40.1,6.025497382198953,219.0,0.0
1333.0,55.2,7.704879581151833,18.0,0.0
1587.0,33.7,5.600198952879581,122.0,0.0
1323.0044666931622,54.28533142630039,7.52033754797979,228.42665713150194,1.0
1359.2192321185764,44.57269460158009,6.343950514386553,114.01345546640565,1.0
1750.1753564347991,26.73649287130402,4.895107217003759,223.5756371421839,1.0
1450.2781268573456,51.97094913819163,7.892056585141399,213.10012566864444,1.0
1325.0368965197804,61.562756330996294,8.540899161672645,186.78524139208787,1.0
1845.3808103356234,26.03109213377557,5.021848687231491,193.22569504066968,1.0
1471.0,46.5,7.162460732984293,164.0,0.0
1311.0180953814588,72.94837238951361,10.014991026055766,48.375151606382914,1.0
1462.0,50.0,7.654450261780105,51.0,0.0
1286.9181927029788,65.41684920348952,8.815598353491264,11.899880267233407,1.0
1548.0,36.4,5.9002303664921465,150.0,0.0
1326.5747624153141,59.06953730244757,8.205873819336992,54.84324661400526,1.0
1330.170964886174,52.05803245796782,7.250843041995449,152.341929772348,1.0
1333.6235478435754,64.78551538621954,9.048334575853646,49.18628986964606,1.0
1402.0,54.3,7.97158115183246,44.0,0.0
1500.0,44.1,6.9267015706806285,122.0,0.0
1452.260418089912,45.59315480256891,6.934071893493958,238.2767864462405,1.0
1353.0,60.4,8.557193717277487,139.0,0.0
1312.8751068033291,55.05868222420852,7.569764157064711,40.58340453555276,1.0
2827.8642882004406,5.706088911460961,1.6890665413653285,207.58102400541594,1.0
1444.839158823828,60.81048588289055,9.2016399779702,125.8741117667966,1.0
1765.5171255661924,29.6380162869192,5.4155638448030405,207.00472213037003,1.0
1453.0,47.6,7.242178010471204,28.0,0.0
1403.7159008777855,60.5151471348189,8.895215075951006,189.21401652036909,1.0
2678.5550082127047,12.121456882391888,3.3996870754671797,27.996036465135575,1.0
1300.6612368404355,47.40358948503757,6.455484914458891,220.12921053188117,1.0
1379.546840665761,54.40050824411237,7.858548971956009,206.54429944519916,1.0
1532.0,37.5,6.015706806282722,119.0,0.0
1736.0,26.9,4.889884816753926,74.0,0.0
1570.0,35.6,5.852565445026178,138.0,0.0
1290.143785092611,58.127457888866765,7.848358430434376,216.67366823413093,1.0
1515.0,47.4,7.519476439790576,170.0,0.0
1367.6047861316736,50.0767947993776,7.171374563289331,222.0928208024896,1.0
1531.0,41.6,6.669068062827225,9.0,0.0
1376.9068691834855,52.312978928900236,7.542237195080041,217.26717295871396,1.0
1373.735057663118,57.41066062216729,8.257690678707391,213.3012932473384,1.0
1375.9069032389696,50.44651326135623,7.267998385135157,220.0,1.0
1292.8404843378241,66.81595156621758,9.045142430704065,11.806747389637367,1.0
1783.0,27.3,5.096952879581152,118.0,0.0
2724.8795091505367,9.359407269975227,2.6674006184186942,138.64355638014865,1.0
1367.87351839496,47.14328082507063,6.753095761092254,10.937417688608884,1.0
1565.0,35.9,5.883089005235602,81.0,0.0
1362.9606591849051,46.72557152981168,6.6685879050208525,29.118022445284662,1.0
1483.0,42.5,6.599738219895288,46.0,0.0
1363.9751111792764,50.769168181907915,7.250436771549776,89.30349201480264,1.0
1438.286256859081,46.439870073932646,6.992211671374845,223.62248877604907,1.0
1419.7821616149522,60.7740205657122,9.032568465116766,135.20672403977514,1.0
1353.6294564480079,50.656085626396944,7.179462747722742,35.94754529599934,1.0
1634.0,33.6,5.748942408376964,27.0,0.0
1337.5674647293995,58.383732364699796,8.17738427983055,199.77679564114908,1.0
1418.0,41.2,6.117445026178011,155.0,0.0
1284.0,69.15860179853219,9.298392116158674,105.08767847282928,1.0
1366.9282233132858,63.52202036741424,9.09143991626362,86.26672576817866,1.0
1311.8698486805768,52.36683032762432,7.193366738991137,40.023663876258766,1.0
1464.0,47.2,7.2356858638743455,159.0,0.0
2024.0,19.9,4.217549738219895,102.0,0.0
1356.0227440545664,58.80290141058958,8.35107844144591,187.0,1.0
1499.0,43.4,6.812209424083769,65.0,0.0
1567.0,36.5,5.989057591623037,72.0,0.0
2481.118526789215,13.334346804437573,3.4641939507493302,142.91805683049827,1.0
